apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Marių,,Vedęs,,,Leonas Makūnas,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Rimantas Ulevičius,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų,,
Dainų,,Vedęs,,,Vytautas Giedraitis,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Vokiečių;Rusų,,
Dainavos,,Nenurodė,,,Valdas Rupšys,,,,,Lietuvos liberalų sąjunga,,,Anglų;Prancūzų;Rusų;Latvių;Lenkų,,
Jurbarko,,Išsiskyrusi,,,Leonilija Perminienė,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Vokiečių;Rusų,,
Pramonės,,Ištekėjusi,,,Irena Keblerienė,,Aukštesnysis,,,Lietuvos liberalų sąjunga,,,Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Šarūnas Davainis,,Vidurinis,,,Lietuvos liberalų sąjunga,,,Rusų;Lenkų,,
Saulės,,Vedęs,,,Dailis Alfonsas Barakauskas,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų;Latvių,,
Vilniaus Trakų,,Vedęs,,,Jaroslav Volkonovski,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Vokiečių;Rusų;Lenkų,,
Fabijoniškių,,Vedęs,,,Romualdas Stankaitis,,,,,Lietuvos liberalų sąjunga,,,Rusų;Prancūzų;Lenkų,,
Antakalnio,,Vedęs,,,Gintautas Babravičius,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų,,
Naujosios Vilnios,,Vedęs,,,Artūras Melianas,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Rusų,,
Pajūrio,,Netekėjusi,,,Judita Simonavičiūtė,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Vokiečių;Rusų,,
Lazdynų,,Vedęs,,,Gintaras Steponavičius,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų;Danų;Lietuvių,,
Žaliakalnio,,Vedęs,,,Klemensas Rimšelis,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų;Lenkų,,
Ignalinos Švenčionių,,Vedęs,,,Kęstutis Trapikas,,,,,Lietuvos liberalų sąjunga,,,Rusų;Vokiečių,,
Baltijos,,Vedęs,,,Eugenijus Gentvilas,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Vokiečių;Rusų,,
Justiniškių,,Vedęs,,,Kęstutis Daugėla,,Nebaigtas aukštasis,,,Lietuvos valstiečių partija,,,Vokiečių;Rusų;Lenkų,,
Prienų,,Nevedęs,,,Sakalas Natkevičius,,Aukštasis,,,Lietuvos valstiečių partija,,,Rusų;Lenkų,,
Kretingos,,Vedęs,,,Alfonsas Algimantas Zaliapugas,,,,,Lietuvos valstiečių partija,,,Rusų;Anglų,,
Kėdainių,,Vedęs,,,Antanas Bružas,,Aukštasis,,,Lietuvos valstiečių partija,,,Prancūzų;Rusų,,
Utenos,,Vedęs,,,Vytautas Stundžia,,,,,Lietuvos valstiečių partija,,,Rusų;Lenkų;Vokiečių,,
Ukmergės,,Vedęs,,,Rimantas Nugaras,,Aukštasis,,,Lietuvos valstiečių partija,,,Rusų,,
Jonavos,,Vedęs,,,Pranas Urmonas Dailidė,,Aukštasis,,,Lietuvos valstiečių partija,,,Vokiečių;Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Henrikas Zaremba,,Aukštasis,,,Lietuvos valstiečių partija,,,Rusų,,
Antakalnio,,Vedęs,,,Vincentas Mykolaitis,,,,,Lietuvos valstiečių partija,,,Rusų;Anglų,,
Vilniaus Šalčininkų,,Vedęs,,,Marjan Simonovič,,Aukštasis,,,Lietuvos valstiečių partija,,,Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Alfredas Puodžiūnas,,Aukštasis,,,Lietuvos valstiečių partija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Vidmantas Spruogis,,Aukštasis,,,Lietuvos valstiečių partija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Jonas Vaitėnas,,,,,Lietuvos valstiečių partija,,,,,
Kaišiadorių-Elektrėnų,,Vedęs,,,Henrikas Antanas Petrauskas,,Aukštasis,,,Lietuvos valstiečių partija,,,Anglų;Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Algirdas Valaiša,,Aukštasis,,,Lietuvos valstiečių partija,,,Rusų;Lenkų,,
Daugiamandatė ,,,,,Jonas Siminkevičius,,,,,Lietuvos valstiečių partija,,,,,
Daugiamandatė ,,Vedęs,,,Virginijus Laučys,,,,,Lietuvos valstiečių partija,,,Rusų;Prancūzų,,
Daugiamandatė ,,Vedęs,,,Stanislovas Algimantas Jokūbėnas,,Aukštasis,,,Lietuvos valstiečių partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Virginijus Kliučininkas,,,,,Lietuvos valstiečių partija,,,Rusų;Prancūzų,,
Karoliniškių,,Nenurodė,,,Audrius Čereška,,,,,Lietuvos valstiečių partija,,,Rusų,,
Raseinių,,Vedęs,,,Viktoras Antanas Ročka,,Aukštasis,,,Lietuvos valstiečių partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Jonas Daunoravičius,,Aukštasis,,,Lietuvos valstiečių partija,,,Rusų,,
Suvalkijos,,Vedęs,,,Juozas Žebrauskas,,,,,Lietuvos valstiečių partija,,,Rusų,,
Šiaulių kaimiškoji,,Vedęs,,,Leonas Jalinskas,,,,,Lietuvos valstiečių partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Leonardas Deglius,,,,,Lietuvos valstiečių partija,,,Rusų;Vokiečių,,
Daugiamandatė ,,Vedęs,,,Juozapas Vaitelis,,Aukštasis,,,Lietuvos valstiečių partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Antanas Šležas,,,,,Lietuvos valstiečių partija,,,Prancūzų,,
Anykščių Kupiškio,,Vedęs,,,Augustinas Mindaugas Lisauskas,,Aukštasis,,,Lietuvos valstiečių partija,,,Anglų;Rusų,,
Rokiškio,,Vedęs,,,Vidmantas Kanopa,,,,,Lietuvos valstiečių partija,,,Vokiečių;Rusų,,
Daugiamandatė ,,Vedęs,,,Rimantas Barišauskas,,Aukštasis,,,Lietuvos valstiečių partija,,,Vokiečių;Rusų,,
Lazdijų Druskininkų,,Vedęs,,,Pranciškus Kundrotas,,Aukštasis,,,Lietuvos valstiečių partija,,,Rusų,,
Radviliškio,,Vedęs,,,Adolfas Damanskis,,,,,Lietuvos valstiečių partija,,,,,
Varėnos Eišiškių,,Vedęs,,,Jonas Kalanta,,Aukštasis,,,Lietuvos valstiečių partija,,,Prancūzų;Rusų,,
Daugiamandatė ,,Vedęs,,,Jonas Dainius Ručinskas,,,,,Lietuvos valstiečių partija,,,Latvių;Rusų;Anglų,,
Kelmės,,Vedęs,,,Stanislavas Jonaitis,,Aukštasis,,,Lietuvos valstiečių partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Stasys Danius,,,,,Lietuvos valstiečių partija,,,Anglų,,
Šilalės Šilutės,,Vedęs,,,Vaclovas Algirdas Mišeikis,,Aukštasis,,,Lietuvos valstiečių partija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Juozas Moraza,,,,,Lietuvos valstiečių partija,,,Anglų,,
Trakų,,,,,Zenonas Jonas Rudys,,Aukštasis,,,Lietuvos valstiečių partija,,,Rusų;Lenkų,,
Telšių,,Vedęs,,,Kazys Sivickis,,,,,Lietuvos valstiečių partija,,,Rusų;Vokiečių,,
Daugiamandatė ,,Vedęs,,,Ričardas Greičiūnas,,Aukštasis,,,Lietuvos valstiečių partija,,,Rusų,,
Dainų,,Vedęs,,,Algimantas Augys,,,,,Lietuvos valstiečių partija,,,Rusų,,
Senamiesčio,,Vedęs,,,Stanislovas Liučvaitis,,Aukštasis,,,Lietuvos valstiečių partija,,,Anglų;Rusų;Latvių;Lenkų,,
Daugiamandatė ,,Vedęs,,,Julius Vytautas Lankauskas,,,,,Lietuvos valstiečių partija,,,Rusų;Anglų,,
Daugiamandatė ,,Vedęs,,,Zigmantas Aleksandravičius,,Aukštasis,,,Lietuvos valstiečių partija,,,Vokiečių;Rusų;Lenkų,,
Aušros,,Vedęs,,,Stanislovas Ambrasas,,,,,Lietuvos valstiečių partija,,,Rusų,,
Daugiamandatė ,,Ištekėjusi,,,Aldona Aleksandravičienė,,Aukštesnysis,,,Lietuvos valstiečių partija,,,Vokiečių;Rusų;Lenkų,,
Kauno Kėdainių,,Vedęs,,,Algimantas Dagys,,Aukštasis,,,Lietuvos valstiečių partija,,,Rusų,,
Vilkaviškio,,Vedęs,,,Juozas Bagdanavičius,,,,,Lietuvos valstiečių partija,,,Rusų;Vokiečių,,
Daugiamandatė ,,Išsiskyręs,,,Steponas Jankeliūnas,,Aukštasis,,,Lietuvos valstiečių partija,,,Vokiečių,,
Daugiamandatė ,,Nevedęs,,,Alfonsas Gedgaudas,,,,,Lietuvos valstiečių partija,,,Anglų;Rusų,,
Pakruojo Joniškio,,Vedęs,,,Vytautas Kamblevičius,,,,,Lietuvos valstiečių partija,,,Rusų,,
Šilutės,,Vedęs,,,Bronius Pauža,,,,,Lietuvos valstiečių partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Romualdas Grigas,,,,,Lietuvos valstiečių partija,,,Rusų;Anglų,,
Zarasų-Visagino,,Vedęs,,,Jonas Panamariovas,,,,,Lietuvos valstiečių partija,,,Rusų;Prancūzų,,
Aukštaitijos,,Vedęs,,,Jeronimas Kraujelis,,,,,Lietuvos valstiečių partija,,,Rusų;Prancūzų,,
Biržų Kupiškio,,Vedęs,,,Albinas Vaižmužis,,,,,Lietuvos valstiečių partija,,,Rusų,,
Karoliniškių,,Vedęs,,,Jonas Maksimavičius,,,,,Lietuvos politinių kalinių ir tremtinių sąjunga,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Rimvydas Toliušis,,,,,Lietuvos politinių kalinių ir tremtinių sąjunga,,,Ispanų;Vokiečių;Lenkų;Rusų,,
Kėdainių,,Vedęs,,,Vytautas Bičiūnas,,Aukštasis,,,Lietuvos politinių kalinių ir tremtinių sąjunga,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Gediminas Juozapas Dobkevičius,,Aukštasis,,,Lietuvos politinių kalinių ir tremtinių sąjunga,,,Anglų,,
Šilalės Šilutės,,Vedęs,,,Kęstutis Balčiūnas,,,,,Lietuvos politinių kalinių ir tremtinių sąjunga,,,Rusų;Vokiečių,,
Alytaus,,Vedęs,,,Stasys Kizelavičius,,,,,Lietuvos politinių kalinių ir tremtinių sąjunga,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Ipolitas Vasiliauskis,,Aukštasis,,,Lietuvos politinių kalinių ir tremtinių sąjunga,,,Rusų,,
Daugiamandatė ,,Ištekėjusi,,,Leonora Patašienė,,Aukštasis,,,Lietuvos politinių kalinių ir tremtinių sąjunga,,,Vokiečių;Rusų,,
Aukštaitijos,,Nevedęs,,,Dainius Šipelis,,Aukštasis,,,Lietuvos politinių kalinių ir tremtinių sąjunga,,,Anglų;Rusų,,
