apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Danės,1961-03-15,vedęs / ištekėjusi,Ne,"UAB ""Vireo"", direktorius",Vidmantas    MISIS,Suktinių k.,Aukštasis;Kauno medicinos akademija;Gydytojas;1990,Kulinarija,Šiauliai,Tautos prisikėlimo partija,Lietuvis (-ė) ,25,"Vokiečių, Rusų",Ne,Neturiu
Danės,1961-11-24,vedęs / ištekėjusi,Ne,"Klaipėdos universitetinė ligoninė, gydytojas",Rimantas    MAČIULAITIS,Klaipėda,Aukštasis;St. Peterburgo medicininis universitetas;Gydytojas;1987,"Sportas, Turizmas","Klaipėda, Lietuva",Lietuvos lenkų rinkimų akcija,Lietuvis (-ė) ,7,"Anglų, Rusų",Ne,Neturiu
Danės,1956-12-01,vedęs / ištekėjusi,Ne,"Lietuvos Respublikos Seimas, narys",Vytautas    GRUBLIAUSKAS,Klaipėda,Aukštasis;LTSR Valstybinės koncervatorijos Klaipėdos fakultetas;Estradinio orkestro vadovas;1980;Vidurinis;Klaipėdos m. 4 vid. m - la;Nenurodė;1975,"Džiazas, Psichologija",Klaipėda,Lietuvos Respublikos liberalų sąjūdis,Lietuvis (-ė) ,10,"Rusų, Latvių, Anglų, Lenkų",Ne,Neturiu
Danės,1974-04-16,vedęs / ištekėjusi,Ne,"Klaipėdos Stasio Šimkaus konservatorija, direktoriaus pavaduotojas ūkiui",Nerijus    ČAPAS,Klaipėda,,"Filosofinė ir istorinė literatūra, Muzika, Miškas",Klaipėda,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,62,"Rusų, Anglų",Ne,Neturiu
Danės,1964-08-19,vedęs / ištekėjusi,Ne,"UAB ""Pajūrio Sabina"", direktorius",Saulius    BUDINAS,Klaipėda,Aukštasis;Kauno Politechnikos institutas (dabar KTU);inžinierius-mechanikas;1989,"sportas, muzika",Šiaulių raj. Lietuva,Liberalų ir centro sąjunga,Lietuvis (-ė) ,37,"Rusų, Anglų",Ne,Neturiu
Danės,1973-11-08,nevedęs / netekėjusi,Ne,"Klaipėdos PSC, gydytoja psichiatrė",Svetlana    BABAŠ,Klaipėda,Aukštasis;Kauno medicinos universitetas;Gydytoja;1997,"Kelionės, Žvejyba",Jonava,Lietuvos centro partija,Lietuvis (-ė) ,18,"Vokiečių, Anglų, Rusų",Ne,Neturiu
Baltijos,1952-09-17,Nenurodė,Ne,"Klaipėdos miesto visuomenės sveikatos biuras, specialistas",Vytautas    VALEVIČIUS,Klaipėda,Aukštasis;Maskvos valstybinis M.Lomonosovo universitetas;Filosofas;1976,"o visuomenės sveikatos biuras, specialistas",Kaunas,Lietuvos valstiečių liaudininkų sąjunga,Lietuvis (-ė) ,89,"Prancūzų, Lenkų, Anglų, Rusų",Ne,Neturiu
Baltijos,1978-01-26,Išsiskyręs(-usi),Ne,"AB ""Baltijos"" laivų statykla, inžinierius technologas",Viačeslav    TITOV,Klaipėda,Aukštasis;Kaliningrado Valstybinis technikos universitetas;vadyba;2001,"sportas, žvejyba, pirtis",KLAIPĖDA,Lietuvos rusų sąjunga,Rusas (-ė) ,4,Anglų,Ne,Neturiu
Baltijos,1957-09-08,vedęs / ištekėjusi,Ne,"VO ""Liberalios reformos"", direktorius",Artūras    ŠULCAS,Klaipėda,Aukštasis;Vilniaus konservatorijos Klaipėdos teatro fakultetas;Nenurodė;1980,"Visi jie susiję su šeima, jos pramogomis, namų ūkiu.","Kriokiškių kaimas, Šilutės rajonas, Lietuva",Lietuvos Respublikos liberalų sąjūdis,Lietuvis (-ė) ,16,"Vokiečių, Rusų",Ne,Neturiu
Baltijos,1979-11-16,vedęs / ištekėjusi,Ne,"Uždaroji akcinė bendrovė ""Akoma"", direktorius ",Remigijus    STANKUS,Klaipėda,Aukštasis;Mykolo Romerio universitetas;Ekonomika;Aukštasis;VšĮ Vakarų Lietuvos verslo kolegija;Ekonomika;2008,"Mokslinio pobūdžio literatūra, Sklandymas, Šachmatai",Klaipėdos m. sav.,"""Fronto"" partija",Lietuvis (-ė) ,87,"Anglų, Rusų",Ne,Neturiu
Baltijos,1967-04-29,vedęs / ištekėjusi,Ne,"VO ""Žemaitija mano"", pirmininkas",Egidijus    SKARBALIUS,Kunkių k.,Aukštasis;Klaipėdos universitetas (buvę valst. konservatorijos Klaipėdos fakultetai);Kultūros ir švietimo darbo organizavimas;1990,Kulinarija,Klaipėda,Išsikėlė  pats  ,Žemaitis (-ė) ,,"Anglų, Rusų",Ne,Neturiu
Baltijos,1958-10-08,vedęs / ištekėjusi,Ne,"UAB ""Vakarų regiono statybų konsultacinis biuras"", generalinis direktorius",Artūras    SABECKIS,Klaipėda,Aukštasis;Vilniaus Gedimino technikos universitetas;Vadybos ir verslo administravimo magistras;2003;Aukštasis;Vilniaus inžinerinis statybos institutas ;inžinierius- statybininkas;1981,"tautodailė, sportas, medžioklė","Klaipėdos raj., Eudrejavo km.",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,131,"Rusų, Anglų",Ne,Neturiu
Baltijos,1964-05-18,vedęs / ištekėjusi,Ne,"Klaipėdos universiteto Sveikatos mokslų fakultetas, Slaugos katedros vedėjas",Artūras    RAZBADAUSKAS,Klaipėda,Aukštasis;Mykolo Romerio universitetas;Teisės magistras;2008;Aukštasis;Vilniaus universitetas Medicinos fakultetas;Gydytojas-chirurgas;1988;Vidurinis;Klaipėdos K. Donelaičio vid. m-kla;1982,"Kelionės, Išvykos dviračiais, Žvejyba",Klaipėdos miestas,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,39,"Anglų, Rusų",Ne,Neturiu
Baltijos,1962-02-20,vedęs / ištekėjusi,Ne,"UAB ""Diena Media News"", dienraščio ""Klaipėda"" vyriausiasis redaktorius",Valdemaras    PUODŽIŪNAS,Klaipėda,"Aukštasis;Valstybinė konservatorija;Lietuvių kalba, literatūra, teatro pedagogika;1985"," News"", dienraščio ""Klaipėda"" vyriausiasis redaktorius",Kelmė,Išsikėlė  pats  ,Lietuvis (-ė) ,,"Rusų, Anglų",Ne,Neturiu
Baltijos,1950-01-06,nevedęs / netekėjusi,Ne,"Klaipėdos Nevalstybinė specialioji pagrindinė mokykla ""Svetliačiok"", direktorė",Tamara    LOCHANKINA,Klaipėda,Aukštasis;Novgorodo pedagoginis universitetas;anglų/vokiečių kalbos mokytoja;1974,"stybinė specialioji pagrindinė mokykla ""Svetliačiok"", direktorė","Irkutskas, Rusija",Lietuvos lenkų rinkimų akcija,Rusas (-ė) ,10,"Anglų, Vokiečių",Ne,Neturiu
Baltijos,1959-09-20,Išsiskyręs(-usi),Ne,"Klaipėdos Eduardo Balsio menų gimnazija, mokytoja",Edita    KALNINIENĖ,Klaipėda,Aukštasis;Vilniaus dailės akademija;Dailės pedagogė;2005;Aukštesnysis;Klaipėdos aukštesnioji pedagogikos mokykla;Vokiečių kalbos mokytoja;1998;Aukštasis;Vilniaus dailės akademija;Dekoratyvinės dailės dailininkė;1983,"Muzika, Literatūra, Dailė",Klaipėda,Tautos prisikėlimo partija,Lietuvis (-ė) ,27,"Vokiečių, Rusų",Ne,Neturiu
Baltijos,1969-02-21,vedęs / ištekėjusi,Ne,"Kultūros paveldo departamentas prie Kultūros ministerijos, vyresnysis valstybinis inspektorius",Evaldas    JURKEVIČIUS,Klaipėda,Aukštasis;Kauno technologijos universitetas;Viešasis administravimas;2008;Aukštasis;Klaipėdos universitetas;Edukologas;2005,"Automobiliai, Karveliai",Klaipėda,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,69,"Rusų, Vokiečių",Ne,Neturiu
Baltijos,1961-01-02,vedęs / ištekėjusi,Ne,"Klaipėdos m. ""Žemynos"" gimnazija, mokytoja",Laima    JUKNIENĖ,Klaipėda,Aukštasis;VVPI;Chemija - taikomieji darbai;1984,"Rankdarbiai, Sportas","Daugėliškių km., Ukmergės raj.",Lietuvos socialdemokratų sąjunga,Lietuvis (-ė) ,6,"Rusų, Anglų",Ne,Neturiu
Baltijos,1948-10-17,vedęs / ištekėjusi,Ne,"LR Seimas, Seimo narys",Vytautas    ČEPAS,Klaipėda,Aukštasis;Vilniaus universitetas;Psichologija;1976;Vidurinis;Biržų 1-oji vid. m-kla;1968,"Literatūra, Psichologija, Filosofija, Sportas, Poezija",Šiauliai,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,73,Rusų,Ne,Neturiu
Baltijos,1955-06-22,Našlys(-ė),Ne,"Lietuvos R. Seimo kanceliarija, LR Seimo nario A.Boso padėjėja-sekretorė",Birutė    BOREIKINA,Klaipėda,Aukštasis;Vilniaus dailės institutas;braižybos ir vaizduojamosios dailės mokytoja;1983,"kulinarija, kelionės, knygos",Raseinių miestas,Darbo partija,Lietuvis (-ė) ,71,"Vokiečių, Rusų",Ne,Neturiu
Marių,1978-10-19,vedęs / ištekėjusi,Ne,"VĮ ""Klaipėdos regiono keliai"" Juridinio ir personalo sk.",Mindaugas    ŽILYS,Klaipėda,Aukštasis;tarptautinė baltijos akademija;teisė;2006;Aukštasis neuniversitetinis;N. Skučienės kalbų ir verslo vadybos kolegija;verslo teisė;2000;Vidurinis;1996,"sportas, muzika, turizmas",Klaipėda,Leiboristų partija,Lietuvis (-ė) ,95,"Anglų, Rusų",Ne,Neturiu
Marių,1983-04-14,nevedęs / netekėjusi,Ne,"Paryžiaus Sorbonos universitetas, doktorantas",Stanislovas    TOMAS,Vilnius,Doktorantūra;Paryžiaus Sorbonos universitetas ;Europos teisė;Aukštasis;Briuselio katalikiškas universitetas;Teisė;2005;Aukštasis;Europos teisės teorijos akademija;Teisė;2005;Aukštasis;Šv. Louis universitetiniai fakultetai;Teisė;2005;Aukštasis;Vilniaus universitetas;Tarptautiniai santykiai;2004,"Šiuolaikinis menas, Postmodernus teatras, do-it-yourself, Garažrokas","Pavlodaras, Kazachstanas",Partija Tvarka ir teisingumas, ,40,"Prancūzų, Anglų, Rusų, Lenkų, Olandų, Latvių, Ispanų, Vokiečių",Ne,Neturiu
Marių,1955-02-19,Išsiskyręs(-usi),Ne,"Lietuvos Respublikos Seimas, LSDP frakcijos seniūnė",Irena    ŠIAULIENĖ,Klaipėda,"Aukštasis;Vilniaus valstybinis universitetas;Istorikė, istorijos ir sociologijos mokslų dėstytoja;1976","Grožinė ir istorinė literatūra, Anekdotai, Sodo darbai, Vairavimas",Kelmės raj.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,8,"Vokiečių, Rusų, Lenkų",Ne,Neturiu
Marių,1961-09-25,vedęs / ištekėjusi,Ne,"Klaipėdos vaikų ligoninė, oftalmologė",Regina    ŠEVELKAITIENĖ,Klaipėda,"Aukštasis universitetinis;Kauno Technologijos Universiteto Socialinių mokslų fakultetas;Viešojo administravimo magistras;2005;Aukštasis universitetinis;Klaipėdos Universiteto Kvalifikacijos kėlimo institutas;Socialinio darbo vadovo kvalifikacija;1999;Aukštasis universitetinis;Vilniaus Universiteto Medicinos fakulteto gydytojų tobulinimosi skyrius;Gydytojo oftalmologo;1993;Aukštasis universitetinis;Vilniaus Universitetas, pediatrijos fakultetas;Gydytojo pediatro;1986;Vidurinis;Radviliškio V. Valsiūnienės vid. m-kla;1979","Skaitymas, Muzika, Kelionės",Radviliškis,Lietuvos valstiečių liaudininkų sąjunga,Lietuvis (-ė) ,53,"Anglų, Rusų",Ne,Neturiu
Marių,1969-09-11,vedęs / ištekėjusi,Ne,"UAB ""JLA"", DIREKTORIUS",Jurij    ŠERŠNIOV,Klaipėda,Aukštesnysis;KLAIPĖDOS POLITECHNIKUMAS;SUVIRINIMO PRAMONĖS TECHNOLOGIJA;1988,TORIUS,"KLAIPĖDA, LIETUVA",Lietuvos rusų sąjunga,Rusas (-ė) ,11,,Ne,Neturiu
Marių,1958-01-23,vedęs / ištekėjusi,Ne,"LR Seimas, Seimo narė",Irina    ROZOVA,Klaipėda,Aukštasis;Maskvos valstybinis M.Lomonosovo universitetas;Žurnalistika;1981,"Kelionės, Muzika, Skaitymas, Dviratis","Klaipėda, Lietuva",Lietuvos lenkų rinkimų akcija,Rusas (-ė) ,3,"Anglų, Rusų",Ne,Neturiu
Marių,1957-02-17,vedęs / ištekėjusi,Ne,"Klaipėdos m. savivaldybės administracija, tarybos sekretorius",Vidmantas    PLEČKAITIS,Klaipėda,Aukštasis;Kauno Politechnikos institutas;inžinierius-mechanikas;1983,tapyba,Klaipėda,Liberalų ir centro sąjunga,Lietuvis (-ė) ,32,Rusų,Ne,Neturiu
Marių,1951-06-22,vedęs / ištekėjusi,Ne,"UAB ""Lokys"", direktoriaus pavaduotojas",Giedrius    PETRUŽIS,Klaipėda,Aukštasis;Vilniaus aukštoji partinė mokykla;Partinio darbo organizavimas;1989;Aukštasis;Kauno politechnikos institutas;Inžinierius-mechanikas;1976,"Politinė literatūra, Socialinės filosofijos klausimai",Kauno miestas,"""Fronto"" partija",Lietuvis (-ė) ,9,"Anglų, Rusų",Ne,Neturiu
Marių,1974-10-15,vedęs / ištekėjusi,Ne,"Lietuvos Respublikos Seimas, Seimo narys",Eligijus    MASIULIS,Vilnius,Aukštasis universitetinis;Klaipėdos universitetas;Politikos mokslai;1999,"Žvejyba, Sportas",Klaipėda,Lietuvos Respublikos liberalų sąjūdis,Lietuvis (-ė) ,1,"Rusų, Prancūzų, Anglų",Ne,Neturiu
Marių,1978-04-15,nevedęs / netekėjusi,Ne,"UAB ""Starlife projects"", direktorius",Andrius    BURBA,Vilnius,aukštasis universitetinis magistras;Mykolo Romerio universitetas;Administracinė teisė;2006;aukštasis universitetinis bakalauras;Mykolo Romerio universitetas;Teisė ir valdymas;2004;Profesinis;Paslaugų ir verslo mokykla;Reklamos komersantas;2002;Aukštesnysis;Socialinių mokslų kolegija;Juristkonsultantas;1999;Profesinis;Paslaugų ir verslo mokykla;Kompiuterių operatorius;1996,"Kino menas, Sportas, Muzika, Gamta",Klaipėda,Tautos prisikėlimo partija,Lietuvis (-ė) ,10,"Rusų, Anglų, Vokiečių",Ne,Neturiu
Marių,1982-01-29,nevedęs / netekėjusi,Ne,"Tėvynės sąjunga-Lietuvos krikščionys demokratai, Vakarų regiono vadybininkė",Agnė    BILOTAITĖ,Klaipėda,Aukštasis;Mykolo Romerio universitetas;Teisė ir valdymas;Aukštasis;Klaipėdos universitetas Socialinių mokslų fakultetas;Politikos mokslai;2006,"Sportas, Sveika gyvensena, Knygos, Menas",Klaipėda,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,36,"Anglų, Vokiečių, Rusų",Ne,Neturiu
Žirmūnų,1971-11-15,nevedęs / netekėjusi,Ne,"UAB ""Eurovaistinė"", farmakotechnikas",Andrej    TATARENKO,Vilnius,Aukštasis;Rostovo valstybinis universitetas;Biochemija;2000;Aukštasis;Pietų valstybinis technikos universitetas;Ekonomika ir valdymas;1999;Aukštasis neuniversitetinis;Medicinos kolegija;Farmakotechnikas;1990,"Mėgstu keliauti, Kinas, Sportuoti, ypač plaukioti, Nuolat tobulintis",Kalvarijos m.,"""Fronto"" partija",Lietuvis (-ė) ,62,"Vokiečių, Lenkų, Anglų, Rusų",Ne,Neturiu
Žirmūnų,1955-07-02,vedęs / ištekėjusi,Ne,"UAB ""SA Kadastras"", direktoriaus pavaduotoja",Angelija    RANCEVIENĖ,Vilnius,Aukštasis;VILNIAUS GEDIMINO TECHNIKOS UNIVERSITETAS;INŽINIERĖ - STATYBININKĖ;1977,"Aplinkos tvarkymas, Turizmas",Šilutės raj.,Lietuvos socialdemokratų sąjunga,Lietuvis (-ė) ,26,"Rusų, Anglų",Ne,Neturiu
Žirmūnų,1948-10-19,vedęs / ištekėjusi,Ne,"Mykolo Romerio universitetas, Socialinės politikos fakulteto socialinio darbo katedros docentas",Gediminas    NAVAITIS,Vilnius,Aukštasis universitetinis;Vilniaus universitetas;psichologija;1974,"meditacija, strateginiai stalo žaidimai, kelionės",Vilnius,Lietuvos Respublikos liberalų sąjūdis,Lietuvis (-ė) ,12,"Rusų, Vokiečių",Ne,Neturiu
Žirmūnų,1956-03-29,vedęs / ištekėjusi,Ne,"LR Vyriausybė, Švietimo ir mokslo mininstras",Algirdas    MONKEVIČIUS,Vilnius,Aukštasis;Šiaulių universitetas;informatikos mokytojas;1999;Aukštasis;Šiaulių pedagoginis institutas;matematikos ir fizikos mokytojas;1979,"sodininkystė, aktyvus poilsis gamtoje",Rietavo miestas,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,2,"Prancūzų, Anglų, Rusų",Ne,Neturiu
Žirmūnų,1948-09-05,Išsiskyręs(-usi),Ne,"Lietuvos Valstybinis Nacionalinis dramos teatras, aktorė",Vida Vaiva    MAINELYTĖ,Vilnius,Aukštasis;Lietuvos Valstybinė Konservatorija (Muzikos ir Teatro akademija);Aktorė;1970,"Megzti, Siūti",Rokiškis,Lietuvos valstiečių liaudininkų sąjunga,Lietuvis (-ė) ,16,"Rusų, Lenkų, Vokiečių",Ne,Neturiu
Žirmūnų,1963-05-16,Išsiskyręs(-usi),Ne,"Vilniaus raj. F.Ruščico gimnazija, mokytojas",Henrich    KASPEROVIČ,Vilnius,Aukštasis;Vilniaus Universitetas;Biochemikas;1986,"Skaitymas, Folkloras",Vilnius,Lietuvos lenkų rinkimų akcija,Lenkas (-ė) ,13,"Rusų, Anglų, Lenkų",Ne,Neturiu
Žirmūnų,1983-01-04,nevedęs / netekėjusi,Ne,"Partija Tvarka ir teisingumas, konsultantas ryšiams su visuomene",Jonas    JUODKA,Vilnius,Aukštasis;Vilniaus universitetas;Tarptautiniai santykiai ir diplomatija;2009;Aukštasis;Vilniaus universitetas;Filosofas;2006,"Krepšinis, IT, Astronomija, Istorija",Vilnius,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,43,"Anglų, Rusų, Vokiečių, Lotynų",Ne,Neturiu
Žirmūnų,1950-04-17,Išsiskyręs(-usi),Ne,"Lietuvos darbo rinkos mokymo tarnyba, Socialinių darbuotojų rengimo centro vedėja",Angelė Danutė    ČEPĖNAITĖ,Vilnius,Aspirantūra;TSRS MA Ekonomikos institutas;Ekonominės minties istorija;1981;Aukštasis;Vilniaus universitetas;Prekių mokslas;1972,"Kultūros paveldas, Istorija",Anykščių raj.,Tautos prisikėlimo partija,Lietuvis (-ė) ,37,"Anglų, Prancūzų, Lenkų, Rusų",Ne,Neturiu
Žirmūnų,1962-01-27,vedęs / ištekėjusi,Ne,"Lietuvos Respublikos Seimas, Seimo pirmininko pirmasis pavaduotojas",Algis    ČAPLIKAS,Vilnius,Aukštasis;Vilniaus Inžinerinis statybos institutas (VGTU);taikomoji geodezija;1985,"ikos Seimas, Seimo pirmininko pirmasis pavaduotojas","Vilnius, Lietuva",Liberalų ir centro sąjunga,Lietuvis (-ė) ,2,"Rusų, Anglų",Ne,Neturiu
Žirmūnų,1951-08-09,vedęs / ištekėjusi,Ne,"Viešoji įstaiga „Socialinių-ekonominių tyrimų institutas, direktorius",Vytenis Povilas    ANDRIUKAITIS,Vilnius,"Aukštasis;Vilniaus valstybinis universitetas;Istorikas, visuomenės mokslų dėstytojas;1984;Aukštasis;Kauno medicinos institutas;Gydytojas chirurgas;1975;Vidurinis;Kauno m. 24 vidurinė mokykla (dabar – P. Vileišio);1969","Muzika, Eilėraščiai, Filosofija, Istorija, Kraštotyra, Turizmas","Jakutijos autonominė TSR, TSRS (Jakutija, Rusija)",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,13,"Rusų, Anglų, Vokiečių, Lenkų",Ne,Neturiu
Žirmūnų,1957-05-04,vedęs / ištekėjusi,Ne,"Lietuvos Respublikos Seimas, Seimo narė",Vilija    ALEKNAITĖ ABRAMIKIENĖ,Vilnius,"Aukštasis;Lietuvos valstybinė konservatorija (dabar - Lietuvos Muzikos akademija);Fortepijonas (koncertinio atlikėjo, kamerinio ansamblio solisto, koncertmeisterio, dėstytojo) ;1980","Menas, Religija, Filosofija",Raseinių raj.,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,14,"Vokiečių, Anglų, Rusų, Lenkų",Ne,Neturiu
Antakalnio,1955-09-08,vedęs / ištekėjusi,Ne,"Liberalų ir Centro sąjungos sekretoriatas, viešųjų ryšių grupės vadovas",Gintautas    BABRAVIČIUS,Vilnius,Aukštasis;Vilniaus inžinierinis statybos institutas;Inžinierius-statybininkas;1978,"kelionės, muzika, futbolas",Klaipėdos m.,Liberalų ir centro sąjunga,Lietuvis (-ė) ,21,"Anglų, Rusų",Ne,Neturiu
Antakalnio,1957-07-03,Išsiskyręs(-usi),Ne,"Vilniaus universitetas, lektorius",Rimantas    TURSKIS,Vilnius,Aukštasis universitetinis;Vilniaus pedagoginis universitetas;Mokytojas-treneris;1982,"Sportas, Kelionės, Istorija, Gamta",Telšiai,"""Fronto"" partija",Lietuvis (-ė) ,8,Rusų,Ne,Neturiu
Antakalnio,1973-02-26,vedęs / ištekėjusi,Ne,Nenurodė,Danguolė    TAUTVYDIENĖ,Vilnius,Aukštasis;Kauno Technologijos Universitetas;Tekstilės dizainas ir technologijos;2000,"Kelionės, Geografija, Knygos","Alytaus raj., Radžiūnų km., Lietuva",Lietuvos valstiečių liaudininkų sąjunga,Lietuvis (-ė) ,35,"Rusų, Anglų",Ne,Neturiu
Antakalnio,1951-07-02,vedęs / ištekėjusi,Ne,Vykdau individualią veiklą,Arūnas    ŠTARAS,Vilnius,Aukštasis;Vilniaus universitetas;Matematika;1974;Vidurinis;Panevėžio 1-oji vid. mokykla;Nenurodė;1969,"Teatras, Mokslinė fantastika, Sporto statistika","Žagarės mstl., Joniškio raj.",Lietuvos Respublikos liberalų sąjūdis,Lietuvis (-ė) ,8,"Anglų, Rusų, Lenkų, Čekų",Ne,Neturiu
Antakalnio,1950-10-11,vedęs / ištekėjusi,Ne,"Vilniaus rajono savivaldybė, skyriaus vedėjas ",Edmund    ŠOT,Vilnius,Aukštasis;Lietuvos valstybinis kūno kultūros institutas;Kūno kultūros dėstytojas;1978,"Literatūra, Sportas, Turizmas",Vilnius,Lietuvos lenkų rinkimų akcija,Lenkas (-ė) ,100,Rusų,Ne,Neturiu
Senamiesčio,1968-02-21,vedęs / ištekėjusi,Ne,"Liberalų ir centro sąjunga, pirmininkas",Artūras    ZUOKAS,Vilnius,Aukštasis;Vilniaus universitetas;žurnalistika;1998,"buriavimas, lauko tenisas, fotografija",Kaunas,Liberalų ir centro sąjunga,Lietuvis (-ė) ,1,"Anglų, Rusų, Vokiečių",	 ,Neturiu
Senamiesčio,1971-01-28,Nenurodė,Ne,Nenurodė,Giedrius    ŠARKANAS,Vilnius,Magistras;TSPMI;politikos mokslai;2001;Bakalauras;Tarptautinių santykių ir politikos mokslų institutas (TSPMI);politikos mokslai;1999;Vidurinis;Vilniaus 40 vid. m-la;1988,"bridžas, dienoraštis internete, užsienio kalbos, Lietuvos ir pasaulinė istorija, filosofija, etika, grybavimas, fantazija",Vilnius,"Partija ""Jaunoji Lietuva""",Lietuvis (-ė) ,46,"Anglų, Lenkų, Rusų, Vokiečių, Prancūzų, Italų, Ispanų",Ne,Neturiu
Senamiesčio,1957-10-19,Išsiskyręs(-usi),Ne,"Socialinės apsaugos ir darbo ministerija Ginčų komisija, Socialinės apsaugos ir darbo ministerija Ginčų komisijos pirmininkas",Eduardas    ŠABLINSKAS,Vilnius,Aukštasis universitetinis;Lietuvos teisės universitetas;Teisė;2001;Aukštasis universitetinis;Vilniaus universitetas;Istorija;1987,"Savivaldos istorija, Istorinė medžiaga apie Vilnių",Vilniaus m.,Lietuvos valstiečių liaudininkų sąjunga,Lietuvis (-ė) ,44,"Rusų, Lenkų, Anglų",Ne,Neturiu
Senamiesčio,1944-04-06,Našlys(-ė),Ne,"Lietuvos Respublikos Seimas, Seimo narė",Marija Aušrinė    PAVILIONIENĖ,Vilnius,Aukštasis;Vilniaus universietas;2001;Aukštasis;Vilniaus universitetas;1999;Aukštasis;Vilniaus universitetas;Anglų kalbos ir literatūros mokytoja;1967,"Filosofija, Literatūra, Menas, Psichologija, Žmogaus teisės",Kaunas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,67,"Rusų, Anglų, Prancūzų, Ispanų, Vokiečių",Ne,Neturiu
Senamiesčio,1953-06-10,vedęs / ištekėjusi,Ne,"Migracijos departamentas prie vidaus reikalų ministerijos, direktoriaus pavaduotojas",Dainius Petras    PAUKŠTĖ,Vilnius,Aukštasis;Vilniaus valstybinis universitetas;Teisininkas;1980,"Sportas, Muzika",Vilniaus miestas,Lietuvos socialdemokratų sąjunga,Lietuvis (-ė) ,5,"Rusų, Vokiečių, Anglų, Lenkų",Ne,Neturiu
Senamiesčio,1939-03-25,vedęs / ištekėjusi,Ne,Nenurodė,Juzef    KVETKOVSKIJ,Vilnius,Aukštasis;Leningrado A.Herceno pedagoginis institutas;Istorijos mokytojas;1964,"Kalnų turizmas, Istorinė literatūra",Šalčininkų rajonas,Lietuvos lenkų rinkimų akcija,Lenkas (-ė) ,9,"Lenkų, Vokiečių, Rusų",Ne,Neturiu
Senamiesčio,1983-08-31,nevedęs / netekėjusi,Ne,"UAB ""Gyvenimo investicija"", direktorė",Simona    KIZNYTĖ,Kaunas,Aukštasis;LKKA;Turizmo ir sporto vadyba;2008;Vidurinis;Kauno ;2002,"vesticija"", direktorė",Kaunas,"""Fronto"" partija",Lietuvis (-ė) ,39,"Anglų, Rusų, Vokiečių",Ne,Neturiu
