kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Jadvyga Dunauskaitė,Akmenės - Joniškio (Nr. 39) vienmandatės apygardos,0.1159,155,0.1092,7,V. Kudirkos (Nr. 2) apylinkė
Apolinaras Nicius,Akmenės - Joniškio (Nr. 39) vienmandatės apygardos,0.0887,121,0.0836,3,V. Kudirkos (Nr. 2) apylinkė
Aldona Balsienė,Akmenės - Joniškio (Nr. 39) vienmandatės apygardos,0.0551,74,0.0519,3,V. Kudirkos (Nr. 2) apylinkė
Liudas Jonaitis,Akmenės - Joniškio (Nr. 39) vienmandatės apygardos,0.0186,25,0.0175,1,V. Kudirkos (Nr. 2) apylinkė
Vladas Jurgutis,Akmenės - Joniškio (Nr. 39) vienmandatės apygardos,0.0122,16,0.0115,1,V. Kudirkos (Nr. 2) apylinkė
Adolfas Uža,Akmenės - Joniškio (Nr. 39) vienmandatės apygardos,0.0079,10,0.0074,1,V. Kudirkos (Nr. 2) apylinkė
Eugenija Meškienė,Akmenės - Joniškio (Nr. 39) vienmandatės apygardos,0.3997,619,0.3757,13,Senamiesčio (Nr. 1) apylinkė
Algirdas Monkevičius,Akmenės - Joniškio (Nr. 39) vienmandatės apygardos,0.2619,406,0.2461,8,Senamiesčio (Nr. 1) apylinkė
Jadvyga Dunauskaitė,Akmenės - Joniškio (Nr. 39) vienmandatės apygardos,0.1423,218,0.1338,7,Senamiesčio (Nr. 1) apylinkė
Apolinaras Nicius,Akmenės - Joniškio (Nr. 39) vienmandatės apygardos,0.1132,175,0.1064,4,Senamiesčio (Nr. 1) apylinkė
Aldona Balsienė,Akmenės - Joniškio (Nr. 39) vienmandatės apygardos,0.0544,81,0.0511,5,Senamiesčio (Nr. 1) apylinkė
Vladas Jurgutis,Akmenės - Joniškio (Nr. 39) vienmandatės apygardos,0.024,38,0.0226,-,Senamiesčio (Nr. 1) apylinkė
Liudas Jonaitis,Akmenės - Joniškio (Nr. 39) vienmandatės apygardos,0.0209,32,0.0196,1,Senamiesčio (Nr. 1) apylinkė
Adolfas Uža,Akmenės - Joniškio (Nr. 39) vienmandatės apygardos,0.0076,12,0.0071,-,Senamiesčio (Nr. 1) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.2639,55,0.2395,2,Vembūtų (Nr. 32) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.1574,33,0.1429,1,Vembūtų (Nr. 32) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.1435,31,0.1303,-,Vembūtų (Nr. 32) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.1435,31,0.1303,-,Vembūtų (Nr. 32) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.1204,24,0.1092,2,Vembūtų (Nr. 32) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.088,16,0.0798,3,Vembūtų (Nr. 32) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.0741,13,0.0672,3,Vembūtų (Nr. 32) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.0324,7,0.0294,-,Vembūtų (Nr. 32) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.0185,4,0.0168,-,Vembūtų (Nr. 32) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0093,2,0.0084,-,Vembūtų (Nr. 32) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.3377,119,0.2851,11,Viešvėnų (Nr. 31) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.2649,94,0.2237,8,Viešvėnų (Nr. 31) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.1662,52,0.1404,12,Viešvėnų (Nr. 31) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.1065,33,0.0899,8,Viešvėnų (Nr. 31) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0857,23,0.0724,10,Viešvėnų (Nr. 31) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.0519,18,0.0439,2,Viešvėnų (Nr. 31) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.0494,17,0.0417,2,Viešvėnų (Nr. 31) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0468,14,0.0395,4,Viešvėnų (Nr. 31) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.0234,9,0.0197,-,Viešvėnų (Nr. 31) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0182,6,0.0154,1,Viešvėnų (Nr. 31) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.4489,333,0.4206,14,Ryškėnų (Nr. 30) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.163,124,0.1527,2,Ryškėnų (Nr. 30) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.1281,96,0.12,3,Ryškėnų (Nr. 30) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0712,53,0.0667,2,Ryškėnų (Nr. 30) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.0699,54,0.0655,-,Ryškėnų (Nr. 30) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0673,49,0.063,3,Ryškėnų (Nr. 30) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.031,21,0.0291,3,Ryškėnų (Nr. 30) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.0285,21,0.0267,1,Ryškėnų (Nr. 30) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.0246,18,0.023,1,Ryškėnų (Nr. 30) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0052,4,0.0048,-,Ryškėnų (Nr. 30) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.3516,147,0.3042,13,Žarėnų (Nr. 29) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.3165,126,0.2738,18,Žarėnų (Nr. 29) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.1011,42,0.0875,4,Žarėnų (Nr. 29) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.0945,41,0.0817,2,Žarėnų (Nr. 29) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.0791,35,0.0684,1,Žarėnų (Nr. 29) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.0505,22,0.0437,1,Žarėnų (Nr. 29) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0484,20,0.0418,2,Žarėnų (Nr. 29) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.033,12,0.0285,3,Žarėnų (Nr. 29) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.022,10,0.019,-,Žarėnų (Nr. 29) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0022,-,0.0019,1,Žarėnų (Nr. 29) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0,-,0.0,-,Kuršų (Nr. 25) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.38,70,0.3167,6,Kuršų (Nr. 25) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.195,35,0.1625,4,Kuršų (Nr. 25) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.17,26,0.1417,8,Kuršų (Nr. 25) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.105,17,0.0875,4,Kuršų (Nr. 25) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.085,15,0.0708,2,Kuršų (Nr. 25) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.075,15,0.0625,-,Kuršų (Nr. 25) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.04,7,0.0333,1,Kuršų (Nr. 25) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.04,7,0.0333,1,Kuršų (Nr. 25) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.04,8,0.0333,-,Kuršų (Nr. 25) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.2356,41,0.2071,-,Viekšnalių (Nr. 24) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.2241,38,0.197,1,Viekšnalių (Nr. 24) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.1437,20,0.1263,5,Viekšnalių (Nr. 24) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.1379,24,0.1212,-,Viekšnalių (Nr. 24) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.092,14,0.0808,2,Viekšnalių (Nr. 24) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.092,15,0.0808,1,Viekšnalių (Nr. 24) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.0632,9,0.0556,2,Viekšnalių (Nr. 24) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.0345,6,0.0303,-,Viekšnalių (Nr. 24) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.023,3,0.0202,1,Viekšnalių (Nr. 24) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.023,4,0.0202,-,Viekšnalių (Nr. 24) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.24,102,0.1993,12,Luokės (Nr. 23) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.2189,79,0.1818,25,Luokės (Nr. 23) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.1958,85,0.1626,8,Luokės (Nr. 23) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.1242,51,0.1031,8,Luokės (Nr. 23) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.1095,49,0.0909,3,Luokės (Nr. 23) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.0884,36,0.0734,6,Luokės (Nr. 23) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.0653,28,0.0542,3,Luokės (Nr. 23) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0442,20,0.0367,1,Luokės (Nr. 23) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0358,17,0.0297,-,Luokės (Nr. 23) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.0295,8,0.0245,6,Luokės (Nr. 23) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.2308,35,0.201,7,Kirklių (Nr. 22) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.2088,36,0.1818,2,Kirklių (Nr. 22) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.1978,34,0.1722,2,Kirklių (Nr. 22) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.1648,27,0.1435,3,Kirklių (Nr. 22) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.1264,21,0.11,2,Kirklių (Nr. 22) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0714,13,0.0622,-,Kirklių (Nr. 22) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.0604,11,0.0526,-,Kirklių (Nr. 22) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.022,1,0.0191,3,Kirklių (Nr. 22) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.0165,3,0.0144,-,Kirklių (Nr. 22) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0055,1,0.0048,-,Kirklių (Nr. 22) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.3194,79,0.2781,5,Upynos (Nr. 21) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.1977,49,0.1722,3,Upynos (Nr. 21) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.1977,43,0.1722,9,Upynos (Nr. 21) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.1103,27,0.096,2,Upynos (Nr. 21) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.0989,25,0.0861,1,Upynos (Nr. 21) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.076,20,0.0662,-,Upynos (Nr. 21) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0418,9,0.0364,2,Upynos (Nr. 21) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.0228,5,0.0199,1,Upynos (Nr. 21) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.019,4,0.0166,1,Upynos (Nr. 21) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0076,2,0.0066,-,Upynos (Nr. 21) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.266,72,0.2176,7,Kaunatavos (Nr. 20) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.2323,56,0.1901,13,Kaunatavos (Nr. 20) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.2088,57,0.1708,5,Kaunatavos (Nr. 20) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.1077,27,0.0882,5,Kaunatavos (Nr. 20) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0976,21,0.0799,8,Kaunatavos (Nr. 20) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.0909,25,0.0744,2,Kaunatavos (Nr. 20) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.0606,18,0.0496,-,Kaunatavos (Nr. 20) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.0337,9,0.0275,1,Kaunatavos (Nr. 20) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0269,7,0.022,1,Kaunatavos (Nr. 20) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0168,5,0.0138,-,Kaunatavos (Nr. 20) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.249,175,0.2116,11,Tryškių (Nr. 19) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.245,158,0.2082,25,Tryškių (Nr. 19) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.1299,87,0.1104,10,Tryškių (Nr. 19) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.1111,62,0.0944,21,Tryškių (Nr. 19) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.1058,73,0.0899,6,Tryškių (Nr. 19) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0964,64,0.0819,8,Tryškių (Nr. 19) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.083,55,0.0705,7,Tryškių (Nr. 19) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.0616,44,0.0523,2,Tryškių (Nr. 19) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0281,13,0.0239,8,Tryškių (Nr. 19) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.0254,16,0.0216,3,Tryškių (Nr. 19) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.2542,71,0.2133,19,Ubiškės (Nr. 18) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.1893,58,0.1588,9,Ubiškės (Nr. 18) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.1469,48,0.1232,4,Ubiškės (Nr. 18) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.1328,37,0.1114,10,Ubiškės (Nr. 18) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.1186,41,0.0995,1,Ubiškės (Nr. 18) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.1045,35,0.0877,2,Ubiškės (Nr. 18) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.0763,25,0.064,2,Ubiškės (Nr. 18) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.0734,22,0.0616,4,Ubiškės (Nr. 18) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0424,12,0.0355,3,Ubiškės (Nr. 18) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.0169,5,0.0142,1,Ubiškės (Nr. 18) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.5739,50,0.4371,16,Nerimdaičių (Nr. 17) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.2261,23,0.1722,3,Nerimdaičių (Nr. 17) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.113,8,0.0861,5,Nerimdaičių (Nr. 17) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0783,8,0.0596,1,Nerimdaičių (Nr. 17) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.0696,8,0.053,-,Nerimdaičių (Nr. 17) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.0609,6,0.0464,1,Nerimdaičių (Nr. 17) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.0609,6,0.0464,1,Nerimdaičių (Nr. 17) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0348,3,0.0265,1,Nerimdaičių (Nr. 17) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.0261,2,0.0199,1,Nerimdaičių (Nr. 17) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.0174,1,0.0132,1,Nerimdaičių (Nr. 17) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.3026,33,0.257,13,Mitkaičių (Nr. 16) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.1908,29,0.162,-,Mitkaičių (Nr. 16) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.1842,27,0.1564,1,Mitkaičių (Nr. 16) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.1579,23,0.1341,1,Mitkaičių (Nr. 16) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.1382,19,0.1173,2,Mitkaičių (Nr. 16) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.0592,7,0.0503,2,Mitkaičių (Nr. 16) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0526,6,0.0447,2,Mitkaičių (Nr. 16) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.0197,3,0.0168,-,Mitkaičių (Nr. 16) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.0197,3,0.0168,-,Mitkaičių (Nr. 16) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0132,2,0.0112,-,Mitkaičių (Nr. 16) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.3226,124,0.2882,6,Nevarėnų (Nr. 15) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.206,77,0.184,6,Nevarėnų (Nr. 15) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.1067,37,0.0953,6,Nevarėnų (Nr. 15) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.1067,43,0.0953,-,Nevarėnų (Nr. 15) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.072,28,0.0643,1,Nevarėnų (Nr. 15) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0695,28,0.0621,-,Nevarėnų (Nr. 15) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0571,22,0.051,1,Nevarėnų (Nr. 15) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.0546,22,0.0488,-,Nevarėnų (Nr. 15) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.0298,11,0.0266,1,Nevarėnų (Nr. 15) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.0273,11,0.0244,-,Nevarėnų (Nr. 15) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.3006,42,0.2565,7,Gedrimų (Nr. 14) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.2699,36,0.2304,8,Gedrimų (Nr. 14) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.1779,25,0.1518,4,Gedrimų (Nr. 14) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.0982,15,0.0838,1,Gedrimų (Nr. 14) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.0982,16,0.0838,-,Gedrimų (Nr. 14) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0736,12,0.0628,-,Gedrimų (Nr. 14) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.0675,9,0.0576,2,Gedrimų (Nr. 14) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0245,3,0.0209,1,Gedrimų (Nr. 14) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0245,2,0.0209,2,Gedrimų (Nr. 14) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.0184,3,0.0157,-,Gedrimų (Nr. 14) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.3511,114,0.2887,11,Buožėnų (Nr. 13) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.2247,60,0.1848,20,Buožėnų (Nr. 13) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.2135,54,0.1755,22,Buožėnų (Nr. 13) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.1011,33,0.0831,3,Buožėnų (Nr. 13) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0927,30,0.0762,3,Buožėnų (Nr. 13) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.073,21,0.06,5,Buožėnų (Nr. 13) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0646,21,0.0531,2,Buožėnų (Nr. 13) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.0337,12,0.0277,-,Buožėnų (Nr. 13) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.0281,10,0.0231,-,Buožėnų (Nr. 13) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0056,1,0.0046,1,Buožėnų (Nr. 13) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.3503,120,0.2991,11,Eigirdžių (Nr. 12) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.2273,75,0.1941,10,Eigirdžių (Nr. 12) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.1497,47,0.1279,9,Eigirdžių (Nr. 12) apylinkė
Antanas Kontrimas,Telšių (Nr. 40) vienmandatės apygardos,0.1123,41,0.0959,1,Eigirdžių (Nr. 12) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.0829,25,0.0708,6,Eigirdžių (Nr. 12) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0695,26,0.0594,-,Eigirdžių (Nr. 12) apylinkė
Antanas Martusevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0535,15,0.0457,5,Eigirdžių (Nr. 12) apylinkė
Arūnas Andrijauskas,Telšių (Nr. 40) vienmandatės apygardos,0.0267,10,0.0228,-,Eigirdžių (Nr. 12) apylinkė
Petras Baginskas,Telšių (Nr. 40) vienmandatės apygardos,0.0267,8,0.0228,2,Eigirdžių (Nr. 12) apylinkė
Kęstutis Trečiokas,Telšių (Nr. 40) vienmandatės apygardos,0.0267,7,0.0228,3,Eigirdžių (Nr. 12) apylinkė
Gediminas Vagnorius,Telšių (Nr. 40) vienmandatės apygardos,0.4485,185,0.3929,24,Degaičių (Nr. 11) apylinkė
Kazys Lečkauskas,Telšių (Nr. 40) vienmandatės apygardos,0.1545,69,0.1353,3,Degaičių (Nr. 11) apylinkė
Alvydas Blažius,Telšių (Nr. 40) vienmandatės apygardos,0.1309,60,0.1147,1,Degaičių (Nr. 11) apylinkė
Žilvinas Šilgalis,Telšių (Nr. 40) vienmandatės apygardos,0.0901,36,0.0789,6,Degaičių (Nr. 11) apylinkė
Juozas Butkevičius,Telšių (Nr. 40) vienmandatės apygardos,0.0601,28,0.0526,-,Degaičių (Nr. 11) apylinkė
