apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Dainų,1978-01-11,nevedęs / netekėjusi,Ne ,"Vykdau individualią veiklą, konsultavimas",Justina    VITKAUSKAITĖ,Vilnius,"Aukštasis, magistras;Lietuvos Teisės universitetas;Viešaisi administravimas;2002;Aukštasis, bakalauras;Vilniaus universitetas;filosofija;2000;Studijos;Vilniaus Universitetas ir Atviros Lietuvos fondas;žurnalistika;1998;Vidurinis;Kretingos katalikiškoji vidurinė mokykla;1986","sportas, knygos, kultūra, kelionės",Kretingos miestas,Leiboristų partija,Lietuvis (-ė) ,,"Anglų, Prancūzų, Rusų",Ne ,Neturiu 
Ignalinos - Švenčionių,1958-08-29,Išsiskyręs(-usi),Ne ,"TŪB ""Energija"", generalinio direktoriaus pavaduotojas",Algirdas    ŽIČKUS,Ignalina,Specialus vidurinis;Vilniaus S. Žuko prekybos technikumas;Prekių žinovas;Aukštasis;Vilniaus universitetas;Ekonomistas;1984,"Sportas, Žūklė, Medžioklė",Kelmė,Leiboristų partija,Lietuvis (-ė) ,,"Anglų, Rusų, Lietuvių",Ne ,Neturiu 
Daugiamandatė,1961-05-13,vedęs / ištekėjusi,Ne ,"UAB ""Danjona"", direktorius",Jonas    DARGEVIČIUS,Tauragė,Aukštasis;Kauno technologinis universitetas;Vadybos ir verslo administravimas;2007;Aukštesnysis;Šilutės tarybinis ūkis Pajūrio filialas;Zootechnikas;1981,"medžioklė, žvejyba","Barsukinės kaimas, Šilalės rajonas",Koalicija Darbo partija + jaunimas,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Utenos,1962-10-25,vedęs / ištekėjusi,Ne ,"Gintaro Vidžiūno vaistinė, įmonės savininkas",Gintaras    VIDŽIŪNAS,Utena,Aukštasis;Kauno medicinos institutas;Provizorius;1985;Vidurinis;Utenos Teofilio Tilvyčio vid. m-kla;1980,"Pasagų mėtymas, Žūklė, Krepšinis",Molėtai,Leiboristų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1975-04-21,vedęs / ištekėjusi,Ne ,"UAB ""U Haus"", konsultantas gamybai",Gražvydas    BABILIUS,Vilnius,Aukštasis;Vilniaus Gedimino Technikos universitetas;Vadybos magistras;1999;Aukštasis;Vilniaus Gedimino Technikos universitetas;Inžinierius ekonomistas- vadybininkas;1997;Vidurinis;Vilniaus m. 57-oji vidurinė mokykla;1993,"kelionės , istorija, knygos, sportas",Vilniaus miestas,Koalicija Darbo partija + jaunimas,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Saulės,1965-10-10,Išsiskyręs(-usi),Ne ,"UAB ""Senoji smuklė"" direktorės pavaduotoja",Danguolė    MARTINKIENĖ,Šiauliai,Aukštasis universitetinis;Lietuvos veterinarijos akademija;zootechnikos ir pedagogikos pagrindai;1989,"sportas, teatras, kelionės",Šiaulių raj. Ringuvėnų km.,Leiboristų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Fabijoniškių,1966-05-12,nevedęs / netekėjusi,Ne ,Lietuvos Respublikos Seimo kanceliarija Seimo nario padejėja-sekretorė,Vida    JAKIŪNAITĖ,Vilnius,Aukštasis;Vilniaus valstybinis universitetas (dabar - Vilniaus universitetas);buhalterinė apskaita ir ūkinės veiklos analizė;1988,"bėgimas, oreivystė, knygų skaitymas",Širvintos,Leiboristų partija,Lietuvis (-ė) ,,"Vokiečių, Anglų, Rusų",Ne ,Neturiu 
Molėtų - Švenčionių,1967-09-22,vedęs / ištekėjusi,Ne ,"UAB ""Trijadė"", direktorius",Petras    ČIMBARAS,Levaniškių k.,Nebaigtas aukštasis;VDU;Politologija;2009;Specialus vidurinis;Panevėžio technikos mokykla;Mechanikas;1986,"Nardymas, Žvejyba, Sportas","Bijūtiškio kaimas, Molėtų rajonas",Leiboristų partija,Lietuvis (-ė) ,,"Rusų, Lenkų, Lietuvių",Ne ,Neturiu 
Tauragės,1965-11-07,vedęs / ištekėjusi,Ne ,"Tauragės muzikos mokykla, mokytojas",Virginijus    BARTUŠIS,Tauragė,Aukštasis;Šiaulių universitetas;Muzikos pedagogikos magistras;2007;Aukštasis;Šiaulių universitetas;Muzikos pedagogikos bakalauras;2005;Aukštesnysis;Vilniaus J. Tallat-Kelpšos k-ja;Muzikos pedogogas;1984;Pagrindinis;Tauragės 4 vid. m-kla;1979,,Tauragės miestas,Leiboristų partija,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Centro,1961-07-05,Išsiskyręs(-usi),Ne ,"UAB ""Tecos"" direktorius",Gintaras Jonas    FURMANAVIČIUS,Kaunas,Aukštasis;VDU;ekonomika/vadyba;1997;Aukštasis;KPI (Kauno technologijos universitetas);statyba;1984,"muzika, sportas",Kaunas,Leiboristų partija,Lietuvis (-ė) ,,"Rusų, Anglų, Lenkų, Vokiečių",Ne ,Neturiu 
Šilainių,1966-09-09,vedęs / ištekėjusi,Ne ,"LR Seimas, Seimo narys",Vilma    MARTINKAITIENĖ,Kaunas,Aukštasis;Kauno Technologijos universitetas;inžinierė;1989;Vidurinis;Kauno J. Aleksonio m-kla;1984,"Filosofija, gyvūnai","Kelmė, Lietuva",Leiboristų partija,Lietuvis (-ė) ,,"Rusų, Anglų, Lietuvių",Ne ,Neturiu 
Daugiamandatė,1943-11-30,vedęs / ištekėjusi,Ne ,"LRS, Seimo narys",Vytautas Sigitas    DRAUGELIS,Marijampolė,Aukštasis;Vilniaus Aukštoji partinė mokykla;1974;Aukštesnysis;Kauno politechnikumas;technikas statybininkas;1963,"Žvejyba, Sportas, Medžioklė",Marijampolė,Koalicija Darbo partija + jaunimas,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Senamiesčio,1970-04-10,vedęs / ištekėjusi,Ne ,LR Sveikatos apsaugos ministerija valdymo departamento direktorė,Svetlana    KAUZONIENĖ,Vilnius,"Aukštasis;Kauno Technologijos universitetas (KTU);vadyba ir verslo administravimas magistras;2003;Aukštasis;KTU;technologijos mokslų daktaras;2000;Aukštasis;KTU;inžinerijos magistras;1995;Aukštasis;KTU;inžinerius;1993;Vidurinis;Narvos vidurinė mokykla, Estija;Nenurodė;1987","kelionės su šeima, muzika, knygos, tenisas","Estija, Narva",Leiboristų partija,Lietuvis (-ė) ,,"Anglų, Rusų, Lietuvių, Estų",Ne ,Neturiu 
Marijampolės,1983-02-09,nevedęs / netekėjusi,Ne ,"LR Seimo kanceliarija, Seimo nario padejėja-sekretorė",Vaida    GIRAITYTĖ,Skaisčiūnų k.,Aukštasis;Vilniaus universitetas;vadybos ir verslo administravimas;2008;Aukštasis;Marijampolės kolegija;verslo vadyba;2004;Vidurinis;Marijampolės 6-oji vid. mokykla;Nenurodė;2001,"kelionės, knygos",Marijampolė,Leiboristų partija,Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Pakruojo - Joniškio,1961-09-04,vedęs / ištekėjusi,Ne ,"LRS, Seimo narys",Zenonas    MIKUTIS,Kelmė,Aukštasis;Šiaulių ped. institutas;Mokytojas;1984;Vidurinis;Laukuvos vid. m-kla;1980,Radiotechnika,Bilionių km. Šilalės raj.,Leiboristų partija,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Danės,1957-08-04,vedęs / ištekėjusi,Ne ,Lietuvos Respublikos Seimo kanceliarija LR Seimo nario A. Boso padėjėjas-sekretorius,Ivanas    ROMANOVAS,Klaipėda,Aukštasis;Šiaulių K. Preikšo pedagoginis institutas;ikimokyklinė pedagogika ir psichologija;1987,"sportas, muzika, kelionės, knygos","Kretingalės miestelis, Klaipėdos raj.",Leiboristų partija,Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Daugiamandatė,1954-10-31,vedęs / ištekėjusi,Ne ,"Kėdainių pensionatas, direktorė",Audronė    KASPERAVIČIENĖ,Kėdainiai,Aukštasis;Kauno Medicinos institutas;gydytoja;1979;Vidurinis;Kauno 21-a vidurinė mokykla;Nenurodė;1973,domiuosi istorija,Kauno miestas,Koalicija Darbo partija + jaunimas,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Panemunės,1970-09-21,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, Seimo narys",Saulius    GIRDAUSKAS,Kaunas,Aukštasis;Vilniaus Gedimino technikos universitetas;transporto mašinų ir įrengimų inžinierius;2004;Vidurinis;Kauno m. 33-ia vid. mokykla;Nenurodė;1989,"Automobilių sportas, slidinėjimas",Kauno miestas,Leiboristų partija,Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų",Ne ,Neturiu 
Karoliniškių,1949-07-20,vedęs / ištekėjusi,Ne ,"Vilniaus statybos ir dizaino kolegija, direktorė",Liucija Nijolė    KIKUTIENĖ,Vilnius,Aukštasis;Vilniaus Gedimino technikos universitetas;edukologijos magistras;2002;Aukštasis;Kauno Politechnikos institutas;Inžinieriaus statybininko diplomas;1971,,Palanga,Leiboristų partija,Lietuvis (-ė) ,,"Prancūzų, Rusų, Anglų",Ne ,Neturiu 
Aleksoto -  Vilijampolės,1960-08-03,Išsiskyręs(-usi),Ne ,Lietuvos veterinarijos akademija prorektorius plėtrai,Raimundas    MOCKELIŪNAS,Gudienos k.,Aukštasis;Lietuvos veterinarijos akademija;veterinarijos gydytojas;1983;Vidurinis;Kaišiadorių vidurinė;1978,"muzika, skaitymas",Kaišiadorių miestas,Leiboristų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Gargždų,1967-04-09,nevedęs / netekėjusi,Ne ,"Lietuvos Respublikos Seimas, LR Seimo narė.",Ramunė    VISOCKYTĖ,Gargždai,Aukštasis;Vilniaus universitetas;Žurnalistė;1992;Vidurinis;Gargždų 1-oji vidurinė m-la;1985,"Kelionės, Skaitymas, Narkomanijos prevencinis darbas","Gragždai, Klaipėdos rajonas",Leiboristų partija,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Daugiamandatė,1966-06-09,vedęs / ištekėjusi,Ne ,"UAB Aidma, direktorius",Aidas    GEDVILAS,Vilnius,"Aukštasis;Šiaulių universitetas, Technologijos fakultetas;Mašinų gamyba;1992;Aukštesnysis;K. Didžiulio Politechnikumas;Automobilių remontas ir TA;1985","Tinklinis, Lauko tenisas, Autosportas",ŠIAULIAI,Koalicija Darbo partija + jaunimas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Skuodo  - Mažeikių,1958-07-21,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, Seimo narė",Audronė    PITRĖNIENĖ,Skuodas,"Magistras;Klaipėdos universitetas;Edukologijos magistras;2004;Aukštasis;Vilniaus valstybinis pedagoginis institutas;Biologijos, žemės ūkio pagrindų mokytoja;1984","Teatras, scena, Muzika, Skaitymas","Lenkimų kaimas, Skuodo raj.",Leiboristų partija,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Šeškinės,1966-06-05,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, Seimo narė",Etela    KARPICKIENĖ,Vilnius,Aukštasis;Vilniaus universitetas;ekonomistė;1989;Vidurinis;Kėdainių J. Paukštelio vidurinė mokykla;1984,"kalnų slidinėjimas, kelionės, knygos, muzika","Labūnavos kaimas, Kėdainių raj.",Leiboristų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Širvintų - Vilniaus,1959-09-22,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, Seimo narys",Jonas    PINSKUS,Vilnius,Aukštasis;Vilniaus universitetas;Ekonomistas;1985;Specialus vidurinis;Šiaulių K. Didžiulio politechnikumas;Satybininkas-technikas;1978,"Medžioklė, Sportas",Šiaulių raj. Kuršėnai,Leiboristų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Trakų - Elektrėnų,1966-08-06,vedęs / ištekėjusi,Ne ,"LR Seimas, Sveikatos raiekalų k-to pirmininko pavaduotoja",Dangutė    MIKUTIENĖ,Trakai,Aukštasis universitetinis;M. Romerio universitetas;Viešasis administravimas;2007;Aukštasis;Valstybinės konservatorijos Klaipėdos teatro f-tas;Režisierė;1988;Aukštasis;Maskvos liaudies menų universitetas;-;1984;Vidurinis;Panevėžio J. Balčikonio vidurinė (dabar gimnazija);-;1984,"Kalnų sportas, turizmas, Politologija, Filosofija, Psichologija",Rokiškis,Leiboristų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Dainavos,1959-05-17,vedęs / ištekėjusi,Ne ,Lietuvos Respublikos Seimas Seimo pirmininko pavaduotojas,Vydas    GEDVILAS,Kaunas,Doktorantūra;Lietuvos valstybinis kūno kultūros akademija;biomedicinos mokslai (eksternu);1999;Aspirantūra;Lietuvos valstybinis kūno kultūros institutas;socialiniai mokslai;1988;Aukštasis;Lietuvos valstybinis kūno kultūros institutas;fizinio auklėjimo dėstytojas;1981,golfas,Kelmės raj. Užgirių km,Leiboristų partija,Lietuvis (-ė) ,,"Rusų, Vokiečių, Anglų",Ne ,Neturiu 
Telšių,1962-11-25,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimo kanceliarija, Seimo narys",Valentinas    BUKAUSKAS,Telšiai,Aukštasis neuniversitetinis;Vakarų Lietuvos verslo kolegija;Ekonomistas;2005;Specialus vidurinis;Šiaulių K. Didžiulio politechnikumas;Technikas-elektrikas;1985;Vidurinis;Tryškių vidurinė mokykla;1981,"Žvejyba, Medžioklė, Muzika","Telšių rajonas, Sukančių kaimas",Leiboristų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Plungės - Rietavo,1982-01-25,vedęs / ištekėjusi,Ne ,"Jaunimo organizacija DARBAS, projektų vadovas",Vytautas    GAPŠYS,Vilnius,Aukštasis;Mykolo Romerio universitetas;Teisės magistras;2006;Aukštasis;Mykolo Romerio universitetas;Teisė;2004;Vidurinis;Kėdainių ;Nenurodė;2000,,Kėdainiai,Leiboristų partija,Lietuvis (-ė) ,,,Ne ,Neturiu 
Ukmergės,1963-01-10,vedęs / ištekėjusi,Ne ,"LR Seimas, Seimo narė",Loreta    GRAUŽINIENĖ,Ukmergė,Aukštasis;Lietuvos žemės ūkio akademija;Buhalterinės apskaitos ekonomistė;1992;Vidurinis;Žiežmarių vid. m-kla;1981,"Aktyvus poilsis gamtoje, Skaitymas",Rokiškio m.,Leiboristų partija,Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Varėnos - Eišiškių,1971-03-30,Nenurodė,Ne ,"UAB ""Verslo ratas"", šaltkalvis-suvirintojas",Algis    KAŠĖTA,Voriškių k.,,žvejyba,Varėna,Lietuvos laisvės sąjunga, ,,"Rusų, Lenkų",Ne ,Neturiu 
Marijampolės,1940-11-15,vedęs / ištekėjusi,Ne ,pensininkė,Teresė    GAIDIENĖ,Marijampolė,Aukštasis;Kauno politechnikos institutas;inžinierius-technologas;1963,"literatūra, kryžiažodžių ir rebusų sprendimas",Šakių rajonas,Lietuvos laisvės sąjunga,Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Naujosios Vilnios,1962-11-12,vedęs / ištekėjusi,Ne ,"LR SEIMAS, SEIMO NARIO PADĖJĖJAS",Vytautas Aleksas    LAZINKA,Vilnius,Aukštasis;MASKVOS NAUJASIS JURIDININS INSTITUTAS;TEISĖ;2003;Aukštasis;VGTU;TRANSPORTO INŽINERIJA;2000,"ŽŪKLĖ, MEDŽIOKLĖ",VILNIUS,"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Daugiamandatė,1983-05-03,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimo kanceliarija, Seimo nario Gedimino Kirkilo padėjėjas - sekretorius",Justas    PANKAUSKAS,Vilnius,"Aukštasis, magistras;Vilniaus universitetas, tarptautinių santykių ir politikos mokslų institutas;Tarptautinių santykių ir diplomatijos magistras;2008;Aukštasis, bakalauras;Vilniaus universitetas, tarptautinių santykių ir politikos mokslų institutas;Politikos mokslų bakalauras;2005","žvejyba, kulinarija",Marijampolė,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Vokiečių, Rusų, Olandų",Ne ,Neturiu 
Daugiamandatė,1953-09-12,vedęs / ištekėjusi,Ne ,"AB ""Lietuvos geležinkeliai"", Gen. dir. pavaduotojas",Valerijus    PONOMARIOVAS,Vilnius,Aukštasis;VISI;PCS;1976,,Šiaulių m.,Lietuvos socialdemokratų partija,Rusas (-ė) ,,Anglų,Ne ,Neturiu 
Daugiamandatė,1951-06-01,vedęs / ištekėjusi,Ne ,"Kauno rajono savivaldybė, Kauno rajono savivaldybės tarybos sekretorius",Alfonsas    NORKUS,Garliava,Edukologijos magistras;Lietuvos žemės ūkio universitetas;profesinės edukulogijos magistras;1998;Aukštasis;Lietuvos žemės ūkio akademija;ž.ū. inžinierius mechanikas;1976,"medžioklė, sportas (tinklinis)",Šilutė,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1947-05-14,Nenurodė,Ne ,Nenurodė,Viktoras    GAIŽAUSKAS,Josvainių mstl.,,,Nenurodė,Lietuvos socialdemokratų partija, ,,,Ne ,Neturiu 
Ignalinos - Švenčionių,1959-11-02,vedęs / ištekėjusi,Ne ,"LRS, Seimo narys",Algirdas    IVANAUSKAS,Vilnius,Aukštasis;Žemės ūkio akademija;inžinierius - elektrikas;1983;Vidurinis;N. Akmenės vid. mokykla;Nenurodė;1978;Pradinis;Švedriškės pradinė mokykla;Nenurodė;1972,"Žvejyba, Aktyvus turizmas gamtoje, Skaitymas","Ažvinčų km., Ignalinos raj.",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Naujosios Vilnios,1956-01-12,vedęs / ištekėjusi,Ne ,"AS „Puntukas“, generalinis direktorius",Vytautas Vidmantas    ZIMNICKAS,Vilnius,Aukštasis;Vilniaus universitetas;Ekonomistas - tarptautiniai ekonominiai santykiai;1990;Aukštasis;Vilniaus inžinerinis staybos institutas;Inžinierius ekonomistas;1984,"Sportas, Žvejyba, Turizmas","Panevėžio rajonas, Uliūnų kaimas",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Kauno - Kėdainių,1956-01-26,vedęs / ištekėjusi,Ne ,"Kauno valstybinė mokesčių inspekcija, viršininkas",Antanas    NESTECKIS,Piliuonos k.,Aukštasis universitetinis;Lietuvos žemės ūkio universitetas;Vadybos ir verslo administravimo magistro kvalif. laipsnis;2008;Aukštasis universitetinis;Lietuvos žemės ūkio universitetas;Žemės ūkio elektrifikacijos;1979,"Krepšinis, Medžioklė","Pelaičių kaimas, Plungės rajonas",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Prancūzų",Ne ,Neturiu 
Daugiamandatė,1959-02-04,vedęs / ištekėjusi,Ne ,"Vilniaus apskrities viršininko administracija, Teisės departamento Juridinio skyriaus vedėjo pavaduotoja",Jūratė    RIAUBIŠKIENĖ,Vilnius,Aukštasis;Vilniaus universitetas;teisininkė;1999;Aukštasis;Vilniaus Valstybinis pedagoginis institutas;fizikos mokytoja;1981,"fotografija, filmavimas, turizmas, sportas, teatras",Vilkaviškio m.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1956-05-07,Išsiskyręs(-usi),Ne ,"UAB ""Subarė"", prezidento pavaduotojas",Arūnas    EIMUTIS,Neringa,Aukštesnysis;Klaipėdos politechnikumas;technikas-statybininkas;1979,"sportas, knygos, politika",Šakių m. Lietuvos Respublika,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Daugiamandatė,1955-03-23,vedęs / ištekėjusi,Ne ,"UAB ""Mažeikių vandenys"", direktoriaus pavaduotojas",Vytautas    MAŽEIKIS,Mažeikiai,Aukštasis;LŽŪU;inžinierius-mechanikas;1986,sportas,Mažeikių m.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Utenos,1959-09-09,vedęs / ištekėjusi,Ne ,"Utenos ""Saulės"" gimnazija, direktorius",Valentinas    BUBULIS,Antalgės k.,Aukštasis;Vilniaus Valstybinis Pedagoginis Institutas;Geografijos - fizinio lavinimo mokytojas;1982,"Psichologijos mokslo naujienos, Kryžiažodžių sprendimas, Grybavimas",Vilniaus m.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų, Prancūzų, Italų, Lenkų",Ne ,Neturiu 
Daugiamandatė,1951-04-09,Našlys(-ė),Ne ,"Panevėžio apskrities viršininko administracija, specialistė",Marija    ČIRIENĖ,Panevėžys,Aukštesnysis;Vilniaus lengvosios pramonės mokykla;siuvėja-modeliuotoja;1968,"Pažintinės kelionės poLietuvą, rankdarbiai, grožinė literatūra",Varėna,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Lenkų, Prancūzų, Rusų",Ne ,Neturiu 
Daugiamandatė,1933-09-25,vedęs / ištekėjusi,Ne ,Pensininkas,Nikolaj    MEDVEDEV,Vilnius,Aukštasis;TSRS Karinė Jūrų Aukštoji inžinierinė mokykla;šturmanas radiolokacijos ir radionavigacijos inžinierius;1956,"psichologija, Rytų filosofija, religiotyra","Lietuvos Respublika, Kaunas",Lietuvos socialdemokratų partija,Graikas (-ė) ,,"Rusų, Ukrainiečių, Lenkų, Anglų, Vokiečių, Graikų",Ne ,Neturiu 
Daugiamandatė,1971-02-28,vedęs / ištekėjusi,Ne ,"Zarasų rajono savivaldybės administracija, Zarasų miesto seniūnija, miesto seniūnas",Nikolajus    GUSEVAS,Zarasai,Aukštasis;Lietuvos kūno kultūros akademija;kūno kultūros mokytojas;2002,"menas, muzika, sportas","Zarasai, Lietuva",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Daugiamandatė,1958-05-19,vedęs / ištekėjusi,Ne ,"UAB Kretingos šeimo medicinos centras, direktorė, šeimos gydytoja",Augenija    JUKNEVIČIENĖ,Padvarių k.,Aukštasis;Kauno medicinos institutas;gydytoja;1982,"poezija, turizmas",Stribaičių km. Tauragės rajonas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1950-06-17,vedęs / ištekėjusi,Ne ,"LR Seimas, Seimo narys",Juozas    JARUŠEVIČIUS,Žeimių mstl.,Aukštasis;Lietuvos žemės ūkio universitetas;miškininkas inžinierius;1973,medžioklė,Vežionių km. Prienų raj.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Prancūzų",Ne ,Neturiu 
Žaliakalnio,1964-03-28,vedęs / ištekėjusi,Ne ,"UAB ""Kauno švara"", rinkodaros direktorius",Linas    BALTRĖNAS,Kaunas,Aukštasis;KPI (Kauno politechnikos institutas);Inžinierius-ekonomistas;1987,"Muzika, Filmai, Literatūra, Teatrai",Kauno miestas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1952-03-10,Našlys(-ė),Ne ,"Vilniaus Senvagės vidurinė mokykla, direktorė",Ana    STANIUKĖNIENĖ,Vilnius,"Aukštasis;Klaipėdos VU;edukologijos magistrė;2003;Aukštasis;Šiaulių pedagoginis institutas;vaiko pedagogika ir psichologija, dėstytoja;1991",,"Ignalinos raj., Daugėliškio sen., Jonavo kaimas",Lietuvos socialdemokratų partija, ,,"Lietuvių, Lenkų, Rusų",Ne ,Neturiu 
Ukmergės,1955-12-24,vedęs / ištekėjusi,Ne ,"Ukmergės pirminės sveikatos priežiūros centras, vaikų poliklinikos vedėjas, gydytojas",Arūnas    JASAITIS,Ukmergė,Aukštasis universitetinis;Vilniaus Valstybinis Universitetas;Gydytojas;1983,,"Telšiai, Lietuva",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Daugiamandatė,1947-09-10,vedęs / ištekėjusi,Ne ,"LR Seimo kanceliarija, LR Seimo nario B. Bradausko sekretorius-padėjėjas",Stasys    LANČINSKAS,Elektrėnai,Aukštasis;Kauno Politechnikos institutas;inžinierius-elektrikas;1977,"turizmas, krepšinis, žvejyba",Kaišiadorių raj. Žiežmarių mstl.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1981-11-24,Išsiskyręs(-usi),Ne ,"Advokatų H. Virbickas, K. Virbickas ir partneriai kontora, advokato padėjėja",Julija    KVEDORELYTĖ,Vilnius,Bakalauras;Mykolo Romerio universitetas;teisė;2007;Aukštesnysis;Vilniaus transporto geležinkelio ir verslo paslaugų mokykla;draudimo įmonių tarnautoja;2002,"kelionės, motociklai, šokiai, žvejyba","Vilnius, Lietuva",Lietuvos socialdemokratų partija, ,,"Vokiečių, Rusų, Lenkų",Ne ,Neturiu 
Daugiamandatė,1954-11-04,vedęs / ištekėjusi,Ne ,"Kupiškio rajono savivaldybės administracija, direktoriaus pavaduotojas",Vaitiekus    GAIDUKEVIČIUS,Kupiškis,Aukštasis;LŽŪA;elektrifikacija;1979,"darbas sode, gamta","vaickūniškių km., Trakų rajonas",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Lenkų, Prancūzų",Ne ,Neturiu 
Daugiamandatė,1956-02-25,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimo kanceliarija, LR Seimo narys",Rimvydas    TURČINSKAS,Marijampolė,Marijampolės miesto tarybos pirmojo šaukimo narys;1990 - 1995;Marijampolės miesto tarybos antrojo šaukimo narys;1995 - 1997;Marijampolės miesto tarybos trečiojo šaukimo narys;1997 - 2000;LR Seimo narys;2004 - 2008,"medžioklė, žvejyba, kelionės, motosportas",Marijampolės apskrities Kazlų Rūdos savivaldybė,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Lenkų, Vokiečių",Ne ,Neturiu 
Dainavos,1958-10-28,vedęs / ištekėjusi,Ne ,"Kauno m. savivaldybė, administracijos direktoriaus pavaduotojas",Romaldas    RABAČIUS,Kaunas,Aukštasis universitetinis;Kauno technologijos universitetas;Statybininkas-tech.;1982,"Motociklas, Medžioklė",Tauragės raj.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1952-07-06,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos susisiekimo ministerija, ministerijos sekretorė",Liudmila    ZUMERIENĖ,Vilnius,Aukštasis;Vilniaus valstybinis universitetas;teisininkė;1977,"literatūra, įvairūs menai",Marijampolė,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
