kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.1809,54,0.1456,14,Šaukoto (Nr. 33) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0771,20,0.0621,9,Šaukoto (Nr. 33) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0426,15,0.0343,1,Šaukoto (Nr. 33) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0266,8,0.0214,2,Šaukoto (Nr. 33) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0106,3,0.0086,1,Šaukoto (Nr. 33) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.008,3,0.0064,0,Šaukoto (Nr. 33) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.1234,26,0.0963,3,Skėmių (Nr. 32) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.3447,68,0.2691,13,Skėmių (Nr. 32) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.0809,18,0.0631,1,Skėmių (Nr. 32) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.0553,11,0.0432,2,Skėmių (Nr. 32) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.3234,72,0.2525,4,Skėmių (Nr. 32) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.0383,9,0.0299,0,Skėmių (Nr. 32) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.034,7,0.0266,1,Skėmių (Nr. 32) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0468,1,0.0365,10,Skėmių (Nr. 32) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.1234,20,0.0963,9,Skėmių (Nr. 32) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0085,2,0.0066,0,Skėmių (Nr. 32) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0085,1,0.0066,1,Skėmių (Nr. 32) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.1789,60,0.1517,6,Sidabravo (Nr. 31) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.3957,144,0.3356,2,Sidabravo (Nr. 31) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.0678,25,0.0575,0,Sidabravo (Nr. 31) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.206,69,0.1747,7,Sidabravo (Nr. 31) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.0623,17,0.0529,6,Sidabravo (Nr. 31) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.065,24,0.0552,0,Sidabravo (Nr. 31) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0325,11,0.0276,1,Sidabravo (Nr. 31) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0379,13,0.0322,1,Sidabravo (Nr. 31) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0136,4,0.0115,1,Sidabravo (Nr. 31) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0054,2,0.0046,0,Sidabravo (Nr. 31) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0054,0,0.0046,2,Sidabravo (Nr. 31) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.3171,106,0.2606,5,Raudondvario (Nr. 30) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.2114,65,0.1737,9,Raudondvario (Nr. 30) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1,24,0.0822,11,Raudondvario (Nr. 30) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.1743,53,0.1432,8,Raudondvario (Nr. 30) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.1057,18,0.0869,19,Raudondvario (Nr. 30) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.0457,16,0.0376,0,Raudondvario (Nr. 30) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.06,18,0.0493,3,Raudondvario (Nr. 30) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0343,12,0.0282,0,Raudondvario (Nr. 30) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0571,19,0.0469,1,Raudondvario (Nr. 30) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0457,16,0.0376,0,Raudondvario (Nr. 30) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0086,3,0.007,0,Raudondvario (Nr. 30) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.3071,359,0.2872,8,Lizdeikos (Nr. 29) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.1188,141,0.1111,1,Lizdeikos (Nr. 29) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1172,138,0.1095,2,Lizdeikos (Nr. 29) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.1473,176,0.1377,0,Lizdeikos (Nr. 29) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.0259,31,0.0243,0,Lizdeikos (Nr. 29) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.1021,116,0.0955,6,Lizdeikos (Nr. 29) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0711,78,0.0665,7,Lizdeikos (Nr. 29) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0728,84,0.0681,3,Lizdeikos (Nr. 29) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0234,28,0.0219,0,Lizdeikos (Nr. 29) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0259,30,0.0243,1,Lizdeikos (Nr. 29) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0126,14,0.0117,1,Lizdeikos (Nr. 29) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.2772,340,0.2488,19,Rūmų (Nr. 28) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.1637,206,0.1469,6,Rūmų (Nr. 28) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1737,219,0.1559,6,Rūmų (Nr. 28) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.1081,134,0.097,6,Rūmų (Nr. 28) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.0193,24,0.0173,1,Rūmų (Nr. 28) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.095,119,0.0852,4,Rūmų (Nr. 28) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0649,81,0.0582,3,Rūmų (Nr. 28) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0649,78,0.0582,6,Rūmų (Nr. 28) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0193,24,0.0173,1,Rūmų (Nr. 28) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0479,60,0.043,2,Rūmų (Nr. 28) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0077,10,0.0069,0,Rūmų (Nr. 28) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.2779,425,0.2589,13,Kudirkos (Nr. 27) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.1707,260,0.159,9,Kudirkos (Nr. 27) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1491,229,0.1389,6,Kudirkos (Nr. 27) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.1072,165,0.0999,4,Kudirkos (Nr. 27) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.0209,31,0.0195,2,Kudirkos (Nr. 27) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.0685,107,0.0638,1,Kudirkos (Nr. 27) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0711,106,0.0662,6,Kudirkos (Nr. 27) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0825,128,0.0768,2,Kudirkos (Nr. 27) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0241,38,0.0225,0,Kudirkos (Nr. 27) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0533,79,0.0496,5,Kudirkos (Nr. 27) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0051,8,0.0047,0,Kudirkos (Nr. 27) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.2943,452,0.2613,33,Vytauto (Nr. 26) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.1638,258,0.1455,12,Vytauto (Nr. 26) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1468,232,0.1304,10,Vytauto (Nr. 26) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.0825,127,0.0733,9,Vytauto (Nr. 26) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.0285,46,0.0253,1,Vytauto (Nr. 26) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.0637,102,0.0566,3,Vytauto (Nr. 26) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0953,147,0.0846,10,Vytauto (Nr. 26) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.1092,170,0.097,10,Vytauto (Nr. 26) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0322,52,0.0286,1,Vytauto (Nr. 26) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.037,57,0.0329,4,Vytauto (Nr. 26) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.003,5,0.0027,0,Vytauto (Nr. 26) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.2484,273,0.2249,29,Vaižganto (Nr. 25) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.1234,148,0.1117,2,Vaižganto (Nr. 25) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.2015,227,0.1824,18,Vaižganto (Nr. 25) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.1234,143,0.1117,7,Vaižganto (Nr. 25) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.0181,21,0.0164,1,Vaižganto (Nr. 25) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.1036,120,0.0938,6,Vaižganto (Nr. 25) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0855,98,0.0774,6,Vaižganto (Nr. 25) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0929,110,0.0841,3,Vaižganto (Nr. 25) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0296,36,0.0268,0,Vaižganto (Nr. 25) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0296,35,0.0268,1,Vaižganto (Nr. 25) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0049,5,0.0045,1,Vaižganto (Nr. 25) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.2566,39,0.2191,0,Polekėlės (Nr. 24) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.1447,21,0.1236,1,Polekėlės (Nr. 24) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1776,27,0.1517,0,Polekėlės (Nr. 24) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.1447,18,0.1236,4,Polekėlės (Nr. 24) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.1184,18,0.1011,0,Polekėlės (Nr. 24) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.0461,7,0.0393,0,Polekėlės (Nr. 24) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0855,13,0.073,0,Polekėlės (Nr. 24) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0197,3,0.0169,0,Polekėlės (Nr. 24) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0066,1,0.0056,0,Polekėlės (Nr. 24) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0197,3,0.0169,0,Polekėlės (Nr. 24) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0132,2,0.0112,0,Polekėlės (Nr. 24) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.2397,61,0.1963,3,Pociūnėlių (Nr. 23) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.2135,50,0.1748,7,Pociūnėlių (Nr. 23) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1236,29,0.1012,4,Pociūnėlių (Nr. 23) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.1161,28,0.0951,3,Pociūnėlių (Nr. 23) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.176,39,0.1442,8,Pociūnėlių (Nr. 23) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.0225,6,0.0184,0,Pociūnėlių (Nr. 23) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0749,19,0.0613,1,Pociūnėlių (Nr. 23) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.03,7,0.0245,1,Pociūnėlių (Nr. 23) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.1386,27,0.1135,10,Pociūnėlių (Nr. 23) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0037,0,0.0031,1,Pociūnėlių (Nr. 23) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0037,1,0.0031,0,Pociūnėlių (Nr. 23) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.1507,17,0.1095,5,Pociūnų (Nr. 22) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.3356,45,0.2438,4,Pociūnų (Nr. 22) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.0959,14,0.0697,0,Pociūnų (Nr. 22) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.2123,20,0.1542,11,Pociūnų (Nr. 22) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.2192,28,0.1592,4,Pociūnų (Nr. 22) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.1301,10,0.0945,9,Pociūnų (Nr. 22) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0342,2,0.0249,3,Pociūnų (Nr. 22) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0274,4,0.0199,0,Pociūnų (Nr. 22) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0137,2,0.01,0,Pociūnų (Nr. 22) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0274,4,0.0199,0,Pociūnų (Nr. 22) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0,0,0.0,0,Pociūnų (Nr. 22) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.3133,101,0.2744,3,Pavartyčių (Nr. 21) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.1506,43,0.1319,7,Pavartyčių (Nr. 21) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1476,49,0.1293,0,Pavartyčių (Nr. 21) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.1054,35,0.0923,0,Pavartyčių (Nr. 21) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.1054,35,0.0923,0,Pavartyčių (Nr. 21) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.0392,13,0.0343,0,Pavartyčių (Nr. 21) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0181,6,0.0158,0,Pavartyčių (Nr. 21) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0512,16,0.0449,1,Pavartyčių (Nr. 21) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0241,7,0.0211,1,Pavartyčių (Nr. 21) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0783,26,0.0686,0,Pavartyčių (Nr. 21) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.003,1,0.0026,0,Pavartyčių (Nr. 21) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.1689,36,0.1338,2,Pašušvio (Nr. 20) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.3467,59,0.2746,19,Pašušvio (Nr. 20) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.0978,17,0.0775,5,Pašušvio (Nr. 20) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.2222,39,0.1761,11,Pašušvio (Nr. 20) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.16,29,0.1268,7,Pašušvio (Nr. 20) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.0444,9,0.0352,1,Pašušvio (Nr. 20) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.04,9,0.0317,0,Pašušvio (Nr. 20) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0222,5,0.0176,0,Pašušvio (Nr. 20) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0844,18,0.0669,1,Pašušvio (Nr. 20) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0133,3,0.0106,0,Pašušvio (Nr. 20) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0044,1,0.0035,0,Pašušvio (Nr. 20) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.2081,23,0.1703,8,Papušynio (Nr. 19) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.349,47,0.2857,5,Papušynio (Nr. 19) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1208,14,0.0989,4,Papušynio (Nr. 19) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.0671,7,0.0549,3,Papušynio (Nr. 19) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.1342,15,0.1099,5,Papušynio (Nr. 19) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.094,14,0.0769,0,Papušynio (Nr. 19) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0671,9,0.0549,1,Papušynio (Nr. 19) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0738,8,0.0604,3,Papušynio (Nr. 19) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0268,4,0.022,0,Papušynio (Nr. 19) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0671,8,0.0549,2,Papušynio (Nr. 19) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0,0,0.0,0,Papušynio (Nr. 19) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.1492,25,0.1268,2,Palonų (Nr. 18) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.2431,41,0.2066,3,Palonų (Nr. 18) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1602,26,0.1362,3,Palonų (Nr. 18) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.0773,9,0.0657,5,Palonų (Nr. 18) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.105,18,0.0892,1,Palonų (Nr. 18) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.0,0,0.0,0,Palonų (Nr. 18) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.011,2,0.0094,0,Palonų (Nr. 18) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.011,0,0.0094,2,Palonų (Nr. 18) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.3536,54,0.3005,10,Palonų (Nr. 18) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0331,6,0.0282,0,Palonų (Nr. 18) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0,0,0.0,0,Palonų (Nr. 18) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.2349,106,0.218,3,Pakiršinio (Nr. 17) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.1293,58,0.12,2,Pakiršinio (Nr. 17) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1595,74,0.148,0,Pakiršinio (Nr. 17) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.1099,48,0.102,3,Pakiršinio (Nr. 17) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.0453,20,0.042,1,Pakiršinio (Nr. 17) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.056,25,0.052,1,Pakiršinio (Nr. 17) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.056,26,0.052,0,Pakiršinio (Nr. 17) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0216,10,0.02,0,Pakiršinio (Nr. 17) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.2112,91,0.196,7,Pakiršinio (Nr. 17) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0065,2,0.006,1,Pakiršinio (Nr. 17) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0086,4,0.008,0,Pakiršinio (Nr. 17) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.3143,29,0.2683,4,Minaičių (Nr. 16) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.2286,22,0.1951,2,Minaičių (Nr. 16) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1714,18,0.1463,0,Minaičių (Nr. 16) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.0476,2,0.0407,3,Minaičių (Nr. 16) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.1524,15,0.1301,1,Minaičių (Nr. 16) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.0667,6,0.0569,1,Minaičių (Nr. 16) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0381,3,0.0325,1,Minaičių (Nr. 16) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0381,4,0.0325,0,Minaičių (Nr. 16) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0381,4,0.0325,0,Minaičių (Nr. 16) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0,0,0.0,0,Minaičių (Nr. 16) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.019,2,0.0163,0,Minaičių (Nr. 16) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.1348,18,0.121,1,Miežaičių (Nr. 15) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.1844,23,0.1656,3,Miežaičių (Nr. 15) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1631,22,0.1465,1,Miežaičių (Nr. 15) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.0709,10,0.0637,0,Miežaičių (Nr. 15) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.2128,30,0.1911,0,Miežaičių (Nr. 15) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.0567,7,0.051,1,Miežaičių (Nr. 15) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0993,13,0.0892,1,Miežaičių (Nr. 15) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0496,7,0.0446,0,Miežaičių (Nr. 15) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0567,8,0.051,0,Miežaičių (Nr. 15) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0213,3,0.0191,0,Miežaičių (Nr. 15) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0,0,0.0,0,Miežaičių (Nr. 15) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.3103,80,0.2718,1,Kutiškių (Nr. 14) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.2337,60,0.2047,1,Kutiškių (Nr. 14) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1149,28,0.1007,2,Kutiškių (Nr. 14) apylinkė
Arimantas Račkauskas,Radviliškio (Nr. 44) apygardos,0.0996,24,0.0872,2,Kutiškių (Nr. 14) apylinkė
Adolfas Damanskis,Radviliškio (Nr. 44) apygardos,0.046,8,0.0403,4,Kutiškių (Nr. 14) apylinkė
Gediminas Dubauskas,Radviliškio (Nr. 44) apygardos,0.0536,14,0.047,0,Kutiškių (Nr. 14) apylinkė
Irena Urbelienė,Radviliškio (Nr. 44) apygardos,0.0805,21,0.0705,0,Kutiškių (Nr. 14) apylinkė
Audrius Urbonavičius,Radviliškio (Nr. 44) apygardos,0.0536,14,0.047,0,Kutiškių (Nr. 14) apylinkė
Petras Kaščionis,Radviliškio (Nr. 44) apygardos,0.0307,8,0.0268,0,Kutiškių (Nr. 14) apylinkė
Angelė Ambrazienė,Radviliškio (Nr. 44) apygardos,0.0153,2,0.0134,2,Kutiškių (Nr. 14) apylinkė
Vigilijus Štankelis,Radviliškio (Nr. 44) apygardos,0.0077,2,0.0067,0,Kutiškių (Nr. 14) apylinkė
Mindaugas Briedis,Radviliškio (Nr. 44) apygardos,0.3205,82,0.2996,1,Karčemų (Nr. 13) apylinkė
Antanas Kairys,Radviliškio (Nr. 44) apygardos,0.1313,34,0.1227,0,Karčemų (Nr. 13) apylinkė
Aloyzas Juodis,Radviliškio (Nr. 44) apygardos,0.1467,36,0.1372,2,Karčemų (Nr. 13) apylinkė
