apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Karoliniškių,1950-09-06,ištekėjusi,Ne ,"Lietuvos muzikos ir teatro akademija,docentė",VIRGINIJA    APANAVIČIENĖ,Vilnius,Aukštasis universitetinis;LMTA;muzikologė;1975,sodininkystė,Trakų raj.,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,73,"anglų, rusų",Ne ,Neturiu 
Lazdynų,1965-07-06,vedęs,Ne ,"VGTU,Strateginių tyrimų skyriaus vedėjas",RYTIS    ZABIELSKAS,Vilnius,Aukštasis universitetinis;VU;Ekonomika;1990,,Vilnius,Respublikonų partija,lietuvis ,51,"rusų, anglų, lenkų",Ne ,Neturiu 
Lazdynų,1961-02-12,vedęs,Ne ,"UAB Monvilas,direktorius",SIGITAS    VAIŠNORAS,Vilnius,Aukštasis;VU;pramonės finansai;1985,"muzika,pažintinės kelionės,renginiai,žvejyba",Vilnius,Lietuvos žmonių partija,lietuvis ,18,rusų,Ne ,Neturiu 
Lazdynų,1951-03-04,išsiskyręs,Ne ,"Lietuvos Respublikos Seimas,Seimo narys",KAZIMIERAS    UOKA,Vilnius,Aukštasis universitetinis;VU;Istorija;1976,"sportas, tirizmas, techninė kūryba",Kaunas,Tautininkų sąjunga,lietuvis ,7,"vokiečių, rusų, lenkų",Ne ,Neturiu 
Lazdynų,1960-09-07,vedęs,Ne ,"UAB""Fabeta"",Vyriausiasis viešųjų ryšių specialistas",ALGIS    STRELČIŪNAS,Vilnius,Aukštasis;Vilniaus inžinerinis statybos institutas;Automobilių autoūkio specialybė (inžinierius mechanikas);1987,"Biliardas, kelionės, žvejyba",Vilnius,Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,88,rusų,Ne ,Neturiu 
Lazdynų,1967-07-23,vedęs,Ne ,"Lietuvos Respublikos švietimo ir mokslo ministerija,ministras",GINTARAS    STEPONAVIČIUS,Vilnius,Aukštasis teisės mokslų magistras;Vilniaus universitetas;teisininkas;1992,"muzika, knygos, filmai, krepšinis",Klaipėda,Lietuvos Respublikos liberalų sąjūdis,lietuvis ,3,"anglų, rusų",Ne ,Neturiu 
Lazdynų,1981-12-04,Nenurodė,Ne ,"UAB PASTA PASTA,Direktorė",OKSANA    ROKAŠEVIČ,Vilnius,Bakalauro laipsnis;Klaipėdos universitetas;Verslo administravimo vadybininkė;2011;Bakalauro laipsnis;Lietuvos kūno kultūros akademija;Lengvosios atletikos trenerė;2004,"sportas, menai, kūryba",Klaipėda,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,104,,Ne ,Neturiu 
Lazdynų,1960-10-27,vedęs,Ne ,"UAB Statybų takas,apdailos darbų meistras",OLEGAS    RATIUKAS,Vilnius,Aukštasis neuniversitetinis;Vilniaus Geležinkelių transporto technikumas;Kelių ūkio statyba ir ekploatavimas;1981,žvejyba,Vilniaus raj. Airėnų kaimas,Socialistinis liaudies Frontas,lietuvis ,17,"rusų, lenkų",Ne ,Neturiu 
Lazdynų,1963-05-11,ištekėjusi,Ne ,"BMA holdingas, redaktorė",ROMUALDA    POŠEVECKAJA,Vilnius,Aukštasis;Sankt Peterburgo psichologinio tren. institutas (Rusija);psichologija;1999;Aukštasis;Vilniaus pedagoginis universitetas;rusų kalba ir literatūra;1984,"skaitymas, turizmas, sportas",Vilnius,Lietuvos lenkų rinkimų akcija,lenkė ,10,"lenkų, rusų, anglų pagrindai",Ne ,Neturiu 
Lazdynų,1959-09-22,vedęs,Ne ,"Vilniaus m. savivaldybė,Mero pavaduotojas",JONAS    PINSKUS,Vilnius,Aukštasis;VU;Ekonomistas;1985,"Medžioklė, žvejyba, sportas","Kuršėnai, Šiaulių raj.",Darbo partija,lietuvis ,140,"rusų, anglų",Ne ,Neturiu 
Lazdynų,1964-09-16,išsiskyręs,Ne ,"VšĮ Zappart,direktorius",SAULIUS    PAUKŠTYS,Vilnius,Aukštasis;KTU;inžinierius-elektrotechnikas;1987,"dailė, muzika, grafika",Vilniaus m.,Politinė partija „Sąjunga Taip“,lietuvis ,77,"rusų, anglų",Ne ,Neturiu 
Lazdynų,1971-01-11,ištekėjusi,Ne ,",",ANŽELIKA    JANKOVSKAJA,Vilnius,Aukštasis universitetinis;Klaipėdos pedagoginis universiteta;Metodistas psicholos;1992,,Vilnius,Demokratinė darbo ir vienybės partija,lenkė ,78,"rusų, anglų, lenkų",Ne ,Neturiu 
Lazdynų,1971-10-06,išsituokusi,Ne ,"LR Seimo kanceliarija,Liberalų ir centro sąjungos frakcijos atstovė spaudai",JURGITA    GINTAUTAITĖ,Vilnius,Aukštasis;Vilniaus pedagoginis universitetas;Lietuvių filologija;1994,"gastronomija, literatūra, keramika",Vilnius,Liberalų ir centro sąjunga,lietuvė ,30,"rusų, anglų",Ne ,Neturiu 
Lazdynų,1952-06-21,Nenurodė,Ne ,",",ALGIRDAS    GENEVIČIUS,Vilnius,,,,Partija Tvarka ir teisingumas, ,62,rusų,Ne ,Neturiu 
Lazdynų,1951-12-20,vedęs,Ne ,"UAB ""Ūlos tėkmė"",Leidybos vyriausiasis redaktorius",VYTAUTAS    BUDNIKAS,Vilnius,Aukštasis;VU;žurnalistas;1984;Spec. vidurinis;Vilniaus prekybos technikumas;prekių žinovas;1975;Aštuonios klasės;Ukmergės proftechninė mokykla;tekintojas;1968,muzika ir šachmatai,Taujėnėlių k. Ukmergės raj.,„Drąsos kelias“ politinė partija,lietuvis ,15,"anglų, rusų, lenkų",Ne ,Neturiu 
Lazdynų,1953-05-31,partnerystė,Ne ,"Vilniaus miesto savivaldybė,mero pavaduotojas",ROMAS    ADOMAVIČIUS,Pasakiškių k.,Aukštasis;VGTU;inžinierius;1976,"kelionės, buriavimas, žvejyba, medžioklė",,Lietuvos socialdemokratų partija,lietuvis ,48,"anglų, prancūzų, vokiečių",Ne ,Neturiu 
Naujosios Vilnios,1952-01-07,vedęs,Ne ,"Vilniaus raj. ŽŪB ""Kyviškės"",Likvidacinės komisijos pirmininkas",SERGEJ    URSUL,Vilnius,Aukštasis;Lietuvos žemės ūkio akademija;Mokslinis agronomas;1977,"Muzika, kelionės","Lipecko k., Kotovskio raj., Odesos srt., Ukraina",Darbo partija, ,52,"lenkų, rusų, moldavų, ukrainiečių, vokiečių pagrindai",Ne ,Neturiu 
Naujosios Vilnios,1977-02-27,vedęs,Ne ,"UAB ""Alauša"",darbininkas",JUZEF    TOMAŠEVIČ-JAKOVIČ,Vilnius,Aukštasis;warsaw school of economics;ekonomistas;2001,sportas,didžioji pupojai,Lietuvos valstiečių ir žaliųjų sąjunga,lenkas ,42,"lenkų, anglų, vokiečių, rusų",Ne ,Neturiu 
Naujosios Vilnios,1971-04-15,išsiskyręs,Ne ,"SĮ ""Susisiekimo paslaugos"",padalinio vadovas",ŠARŪNAS    SKUČAS,Vilnius,Aukštasis;Vilniaus universitetas;Ekonomikos sisteminė analizė;1994,"Literatūra, kelionės, sportas, psichologija, menas",Vilniaus m.,Lietuvos Respublikos liberalų sąjūdis,lietuvis ,106,"rusų, anglų",Ne ,Neturiu 
Naujosios Vilnios,1954-04-15,išsituokusi,Ne ,"UAB „INTERNATIONAL TRADE HOLDING“,viešųjų ryšių ir marketingo vadovė",TATJANA    RINKEVIČIENĖ,Vilnius,Aukštasis;LENINGRADO KONSERVATORIJA;CHORO DIRIGENTĖ;1980,"muzika, teatras, kelionės, sportas","PRIMORĖS KRAŠTAS, RUSIJA",Lietuvos socialdemokratų partija,rusė ,44,rusų,Ne ,Neturiu 
Naujosios Vilnios,1966-01-20,vedęs,Ne ,"VRM pensininkas,",ROBERTAS    PRANCKŪNAS,Vilnius,Aukštasis;Naujasis Maskvos teisės institutas;teisininkas;2003;Aukštesnysis;Aukštesnioji J.Bartašiūno VRM mokykla;teisininkas;1989,kelionės dviračiu,Vilniaus m.,Lietuvos žmonių partija,lietuvis ,15,"rusų, lenkų",Ne ,Neturiu 
Naujosios Vilnios,1980-10-14,netekėjusi,Ne ,"UAB ""Bilan"",Specialistė",ILONA    POPLAVSKAJA,Vilnius,aukštasis universitetinis magistras;Mykolo Riomerio universitetas;Teisė ir valdymas;2008;aukštasis universitetinis bakalauras;Vilniaus pedagoginis universitetas;Edukologija ir mokytojo kvalifikacija;2005,"Parodų lankymas, kelionės, muzika, teatras, sportas",Vilnius,Respublikonų partija,lenkė ,36,"anglų, rusų, lenkų",Ne ,Neturiu 
Naujosios Vilnios,1971-05-20,vedęs,Ne ,"bedarbis,-",ALGIRDAS    PALECKIS,Vilnius,Aukštasis;VU;politologas;1994;Aukštasis;VU;žurnalistas;1994,"sportas, skaitymas, gamta","Bernas, Šveicarija",Socialistinis liaudies Frontas,lietuvis ,1,"rusų, vokiečių, anglų, prancūzų",Taip ,Neturiu 
Naujosios Vilnios,1964-02-25,vedęs,Ne ,"LR Vidaus reikalų ministerija,Ministras",ARTŪRAS    MELIANAS,Vilnius,Vilniaus m. savivaldybės taryba;1997 - 2000;Vilniaus m. savivaldybės taryba;2000 - 2000;LR Seimas;2000 - 2004;LR Seimas;2008 - 2012,"muzika, kelionės",Panevėžio m.,Liberalų ir centro sąjunga,lietuvis ,4,"rusų, anglų, lenkų",Ne ,Neturiu 
Naujosios Vilnios,1976-12-10,išsiskyręs,Ne ,"UAB ""BALTIC HOUSE"",Vadovas",VIAČESLAV    JANKELEVIČ,Nemėžio k.,Aukštasis;Vilniaus Gedimino technikos universitetas;Architektūros mokslai;2001,"pasaulio tautų istorija ir kultūra, architektūra, dizainas",Šalčininkai,Demokratinė darbo ir vienybės partija, ,46,"anglų, lenkų, rusų",Ne ,Neturiu 
Naujosios Vilnios,1948-03-05,vedęs,Ne ,"Europos parlamento nario J.Imbraso biuras,padėjėjas Lietuvoje",Bronius    CICĖNAS,Vilnius,Aukštasis;Kauno politechnikos institutas;šiluminė-energetika;1971,"Lauko tenisas, slidinėjimas, literatūra, sodininkystė","Ignalinos rajonas, Augutiškės  kaimas",Partija Tvarka ir teisingumas,lietuvis ,,"rusų, vokiečių, anglų",Ne ,Neturiu 
Naujosios Vilnios,1971-01-16,išsiskyręs,Ne ,"VŠĮ ""Ekspertai.eu"",direktorius",ROLANDAS    BORAVSKIS,Bareikiškių k.,,Aktorius ir režisierius privalo gyvenime domėtis viskuo. Pastaruoju metu domiuosi politika.,Vilniaus miestas,„Drąsos kelias“ politinė partija,lietuvis ,41,"rusų, lenkų",Taip ,Neturiu 
Naujosios Vilnios,1963-12-31,vedęs,Ne ,"VGTU (VISI) ir individualus verslas,vyresn.inžinierius, verslininkas",ALEKSANDRAS    BOJAROVAS,Vilnius,Aukštasis universitetinis;VISI (VGTU);Statybos inžinerija;1989,"automobiliai, sportas, aktyvus poilsis gamtoje ( žūklė ), menas, klasikinė muzika","Vilnius, Vilniaus m.sav.",Politinė partija „Sąjunga Taip“,rusas ,49,"rusų, lenkų, vokiečių",Ne ,Neturiu 
Naujosios Vilnios,1975-09-14,išsiskyręs,Ne ,"BARCLAYS TECHNOLOGY CENTRE LIMITED LIETUVOS FILIALAS,Infrastruktūros techninis specialistas",TOMAS    BIKELIS,Vilnius,Magistras;Vilniaus Universitetas;Lazerių fizika;1999,"kelionės, civilizacijų istorija, fotografija, ginklai",Vilnius,Lietuvos centro partija,lietuvis ,47,"anglų, švedų, rusų, lenkų, vokiečių, prancūzų",Ne ,Neturiu 
Naujosios Vilnios,1966-11-04,nevedęs,Ne ,"Lietuvos Respublikos Seimas,Seimo nario padėjėjas",TADEUŠ    ANDŽEJEVSKI,Grigaičių k.,aukštasis universitetinis magistras;Varšuvos universitetas;istorikas;1994,"kelionės, sportas, gera knyga","Grigaičių k., Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkas ,59,"lenkų, rusų, vokiečių",Ne ,Neturiu 
Šilainių,1951-08-19,ištekėjusi,Ne ,"Lietuvos Respublikos Seimas,narė",BIRUTĖ    VĖSAITĖ,Kaunas,Aukštasis;Vilniaus valstybinis universitetas;Anglų kalba ir literatūra;1980;Aukštasis;Kauno politechnikos institutas;Inžinierė chemikė-technologė;1974,"gamta, kelionės, sportas, sveika gyvensena",Kauno miestas,Lietuvos socialdemokratų partija,lietuvė ,6,"anglų, rusų, prancūzų, lenkų",Ne ,Neturiu 
Šilainių,1971-10-24,vedęs,Ne ,"Asociacija „Kultūros savivaldos kolegija“,kancleris",SIGITAS    ŠLIAŽAS,Kaunas,Magistrantas;Vilniaus dalės akademija;Kultūros vadyba ir politika;2013;Aukštasis;Kauno technologijos universitetas;Pramonės technologiniai įrenginiai;1995;Sertifikatas;Kauno technologijos universitetas;Pedagogikos specializacija;1994,"teatras, kelionės, buvimas gamtoje, muzika",JURBARKAS,Lietuvos Respublikos liberalų sąjūdis,lietuvis ,114,"anglų, rusų, lenkų",Ne ,Neturiu 
Šilainių,1953-04-07,vedęs,Ne ,"VšĮ Kauno Šilainių polikninika,Direktoriaus pavaduotojas valdymui ir plėtrai",ROBERTAS    STANIONIS,Kaunas,Aukštasis;Kauno Politechnikos inst.;inž.-elektrikas;1976,"muzika, fotografija",Kaunas,Liberalų ir centro sąjunga,lietuvis ,46,"anglų, rusų, lenkų",Ne ,Neturiu 
Šilainių,1955-04-30,vedęs,Ne ,"IĮ ""Žuvėdra"", vadovas",JONAS    NORKUS,Kaunas,Specialus vidurinis;Kauno valstybinis transporto darbuotojų mokymų centras;Kelių transporto veiklos vdovas;13707,sportas,Jaučakių k. Kauno raj.,Išsikėlė pats,lietuvis ,,"rusų, lenkų",Ne ,Neturiu 
Šilainių,1973-01-27,ištekėjusi,Ne ,"UAB ""Agrokoncernas"",juristė",LINA    NEMEIKŠIENĖ,Kaunas,Aukštasis;Vilniaus universitetas;teisininkė;2004,"sportas, teatras.",Naujoji Akmenė,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,126,"anglų, rusų",Ne ,Neturiu 
Šilainių,1941-08-25,našlys,Ne ,"pensininkas,-",VISVALDAS MARIJUS    MAŽONAS,Kaunas,Spec. vidurinis;Kauno m. milicijos mokykla;juristas,"žvejyba, dviračių sportas ir t.t.",Šiauliai,Kovotojų už Lietuvą sąjunga,lietuvis ,,"rusų, lenkų, vokiečių",Taip ,Neturiu 
Šilainių,1986-12-05,netekėjusi,Ne ,"UAB ,,NAISA"",Direktore",ELENA    MACAITĖ,Kaunas,Aukštasis;LKKA;Treneris;2009,"sportas,aktyvus poilsis",Kaunas,Demokratinė darbo ir vienybės partija,lietuvė ,62,rusų,Ne ,Neturiu 
Šilainių,1979-11-27,ištekėjusi,Ne ,"UAB ""SDG"",inžinerijos departamento direktorė",RITA    LIAUDANSKIENĖ,Kaunas,Aukštasis;KTU;Statybos inžinierė;2002,"teatras, motociklai, dviračiai, riedučiai",Jonava,Krikščionių partija,lietuvė ,40,"vokiečių, rusų",Ne ,Neturiu 
Šilainių,1963-02-01,ištekėjusi,Ne ,"AB  „Kauno energija“,Projektų vadovė",LORETA    KEKIENĖ,Kaunas,Profesinės studijos;Pedagogų profesinės raidos centras;Pedagogika ir psichologija;2001;Aukštasis universitetinis;Vilniaus universitetas;Ekonominė kibernetika;1986,,Marijampolė,Partija Tvarka ir teisingumas,lietuvė ,22,"rusų, anglų",Ne ,Neturiu 
Šilainių,1968-03-16,Nenurodė,Ne ,"Lietuvos Sveikatos mokslų universitetas,docentas",RAIMUNDAS    KAMINSKAS,Kaunas,Daktaro laipsnis;Kauno technologijos universitetas;Sociologija;2001;Magistras;Kauno Technologijos universitetas;Sociologija;1995;Bakalauras;Vytauto Didžiojo universitetas;Religijotyra;1994,,Kaunas,Partija „Jaunoji Lietuva“,lietuvis ,4,"rusų, anglų",Ne ,Neturiu 
Šilainių,1957-04-16,nevedęs,Ne ,",",RIČARDAS    JANKAUSKAS,Vandžiogalos mstl.,,,"Vandžiogala, Kauno r.",Lietuvos lenkų rinkimų akcija,lenkas ,61,"lenkų, rusų",Ne ,Neturiu 
Šilainių,1970-09-21,vedęs,Ne ,"Individuali veikla,Sportininkas",SAULIUS    GIRDAUSKAS,Kaunas,Aukštasis;VGTU;Transporto mašinos ir įrengimai;2004,"Automobilių sportas, slidinėjimas",Kaunas,Darbo partija,lietuvis ,122,"anglų, rusų, lenkų",Ne ,Neturiu 
Šilainių,1970-07-24,netekėjusi,Ne ,"Kauno miesto lopšelis-darželis ""Volungėlė"",Pedagogė",VILMA    GECEVIČIŪTĖ,Kaunas,"Aukštasis universitetinis;Šiaulių universitetas;Pradinio ugdymo pedagogikos ir ikimokyklinio ugdymo studijų programa, suteiktas edukologijos bakalauro kvalifikacinis laipsnis ir mokytojo profesinė kvalifikacija;2006","Kalnų slidinėjimas, kelionės",Kaunas,Respublikonų partija,lietuvė ,67,"rusų, anglų",Ne ,Neturiu 
Šilainių,1966-05-28,vedęs,Ne ,"Kauno technologijos universitetas,Lektorius",ELIGIJUS    DZEŽULSKIS-DUONYS,Kaunas,Aukštasis universitetinis;Vytauto Didžiojo universitetas;Praktinė filosofija;1997,"Knygų skaitymas ir rašymas, sportas",Plungė,Politinė partija „Sąjunga Taip“,lietuvis ,123,"anglų, prancūzų, rusų, lenkų, italų",Ne ,Neturiu 
Šilainių,1957-07-16,vedęs,Ne ,"LR Seimas, Seimo narys,",RIMANTAS JONAS    DAGYS,Grigiškės,"Aukštasis;Vilniaus universitetas;Chemikas, dėstytojas;1980",žvejyba,"Kazachija, Čurubai-Nuros miestas",Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,7,"anglų, rusų, lenkų",Ne ,Neturiu 
Šilainių,1950-07-09,vedęs,Ne ,"Vytauto Didžioji Universitetas,profesorius",ALVYDAS    BUTKUS,Kaunas,Aukštasis;Vilniaus Universitetas;lituanistas;1975,"fotografija, liaudies dainos, džiazas, rokas, treniruokliai, dviratis",Kauno miestas,Tautininkų sąjunga,lietuvis ,16,"latvių, rusų, anglų",Ne ,Neturiu 
Aleksoto -  Vilijampolės,1958-01-13,išsiskyręs,Ne ,"Žuvininkystės tarnyba prie Lietuvos ŽUM,Žuvivaisos skyriaus Žeimenos poskyrio Vedėjas",REMIGIJUS    URBONAS,Kaunas,Aukštasis;LVA;Gyvulininkystės technologas;2008,"baikerių klubas, gamta, kelionės, fotografijos",Kaunas,Respublikonų partija,lietuvis ,66,"rusų, anglų",Ne ,Neturiu 
Aleksoto -  Vilijampolės,1961-07-13,nevedęs,Ne ,"AB ""Kauno energijos"" filialas Jurbarko šiluminiai tinklai,Direktoriaus pavaduotojas",ARTŪRAS    TEPELYS,Kaunas,Aukštasis;LR Policijos akademija;Teisininkas;1995,žvejyba,"Telšių rajonas, Žeimuvėnų kaimas",Liberalų ir centro sąjunga,lietuvis ,59,rusų,Ne ,Neturiu 
Aleksoto -  Vilijampolės,1975-09-26,ištekėjusi,Ne ,"""BTA Incurance company"" SE filialas Lietuvoje,draudimo specialistė",SIGITA    SIAURAITIENĖ,Kaunas,Aukštasis;VDU;psichologija;2011,"plaukimas, knygos, pasivaikščiojimas miške",Kaunas,Krikščionių partija,lietuvė ,48,"rusų, anglų",Ne ,Neturiu 
Aleksoto -  Vilijampolės,1964-09-06,vedęs,Ne ,"Saugos tarnyba, darbuotojas",RAIMONDAS VALDAS    NEKROŠIUS,Kaunas,Aukštasis;V.A.Graičiūno AVM;Teisininkas;2006;Aukštesnysis;KMPT;Technologas;1984;Vidurinis;Kauno 14-oji vid. mokykla;1980,"teisė, technika, politika, kelionės, chemija, kompiuteris, šaudymas ir kt.",Kaunas,Kovotojų už Lietuvą sąjunga,lietuvis ,,"rusų, anglų pagrindai",Ne ,Neturiu 
Aleksoto -  Vilijampolės,1986-11-22,nevedęs,Ne ,"VŠĮ Naisių vasaros teatras,aktorius",TOMAS    MONTVILA,Šiauliai,Aukštasis;Šiaulių universitetas;aktorius;2010,"skaitymas, kelionės, filmai",Šiauliai,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,107,"anglų, rusų",Ne ,Neturiu 
Aleksoto -  Vilijampolės,1952-04-07,vedęs,Ne ,"Kauno miesto savivaldybės administracija,Kauno miesto savivaldybės administracijos direktoriaus pavaduotojas",VYGAUDAS    MOLIS,Kaunas,"Aukštasis;Vilniaus universitetas, Teisės fakultetas;Teisininkas;1988","sportas, literatūra, poezija, kinas, teatras, gyvūnų globa","Gervėnų k., Seirijų sen., Lazdijų r.",Partija Tvarka ir teisingumas,lietuvis ,30,"rusų, prancūzų",Ne ,Neturiu 
Aleksoto -  Vilijampolės,1945-08-14,išsituokusi,Ne ,"Vilniaus Universitetas, Kauno humanitarinis fakultetas,docentė",JŪRATĖ    MATEKONIENĖ,Kaunas,Aukštasis;KTU;Inžinierė-ekonomistė;1967,"pasaulio ekonomikos pokyčiai,psichologija, filosofija, literatūra",Žuvinto k. Alytaus apskr. Lietuva,Politinė partija „Sąjunga Taip“,lietuvė ,9,,Ne ,Neturiu 
Aleksoto -  Vilijampolės,1954-03-18,vedęs,Ne ,"VŠĮ KAUNO ŽALGIRIO RĖMĖJAS,SPORTO DIREKTORIUS",VITOLDAS    MASALSKIS,Seniavos k.,Magistrantas;VU;EKONOMIKA;1985;Magistrantas;KTU;INŽ.-MECH.;1978,"MUZIKA,KINAS,SLIDINĖJIMAS KALNUOSE, BURIAVIMAS",PANEVĖŽYS,Lietuvos žmonių partija,lietuvis ,3,"lenkų, rusų, anglų",Ne ,Neturiu 
Aleksoto -  Vilijampolės,1984-09-13,vedęs,Ne ,"UAB ""EUROCASH1"",pamainos vyresnysis",MARIUS    MACKEVIČIUS,Kaunas,Aukštasis;Kauno kolegija;inzinierius;2006,,Kaunas,Demokratinė darbo ir vienybės partija,lietuvis ,29,"rusų, anglų",Ne ,Neturiu 
Aleksoto -  Vilijampolės,1949-02-08,vedęs,Ne ,"LR Seimas,LR Seimo narys",RYTAS    KUPČINSKAS,Kaunas,"Aukštasis;Kauno Politechnikos institutas (dabbar Kauno Technologijos universitetas);inžinierius-elektrikas (specialybė automatika ir elektronika);1972;Vidurinis;Kauno I vidurin4 (buvusi Komjaunimo, dabar Aušros gimnazija);-----------;1966","politika, ekonomika, savivalda, kultūra, socialiniai reikalai, sportas.","Kauno miestas, Lietuva",Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,33,"anglų, rusų",Ne ,Neturiu 
Aleksoto -  Vilijampolės,1953-10-18,vedęs,Ne ,"UAB SDG grupė,Socialinių reikalų direktorius",SIGYTAS    KLIMAS,Kaunas,Aukštasis universitetinis;Lietuvos žemės ūkio universitetas;Agronomijso bakalauras;2008;Aukštasis neuniversitetinis;Kauno verslo kolegija;Verslo organizatorius;2004;Profesinis;Kauno 4-oji profesinė technikos mokykla;Šaltkalvis - remontininkas;1982;Techninis;Kauno Mičiurino tarybinis ūkis technikumas;Želdinių technikas;1973,"Bitininkystė, medžioklė","Širvinių k., Prienų raj.",Darbo partija,lietuvis ,94,rusų,Ne ,Neturiu 
Aleksoto -  Vilijampolės,1945-06-02,ištekėjusi,Ne ,"Kauno miesto savivaldybė,Savivaldybės tarybos narė",ONA    BALŽEKIENĖ,Kaunas,Aukštasis;Psichologijos akademija;1 kursas;2006;Aukštasis;Lietuvos žurnalistikos centras;Viešieji ryšiai;2005;Aukštasis;KPI;Inžinierė technlogė;1972,"plaukimas, sportas, knygos, maiso receptų rinkimas","Kelmė, Lietuva",Lietuvos Respublikos liberalų sąjūdis,lietuvė ,14,"rusų, anglų",Ne ,Neturiu 
Aleksoto -  Vilijampolės,1961-04-15,vedęs,Ne ,"Vilniaus r. savivaldybės administracija Sužionių seniūnija,seniūno pavaduotojas, l.e. seniūno pareigas",TADEUŠ    ALIANCEVIČ,Skirlėnų k.,Aukštasis;Lietuvos žemės ūkio akademija;agronomas;1983,"fotografija, žvejyba","Rukainių k., Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkas ,56,"rusų, vokiečių",Ne ,Neturiu 
Centro,1946-03-29,vedęs,Ne ,"Lietuvos Respublikos Seimas,Seimo narys",MEČISLOVAS    ZASČIURINSKAS,Kaunas,Aukščiausio lygio valstybės tarnautojų mokymai;Lietuvos viešojo administravimo institutas;OLYMP programa;2005;Aukštasis;kauno politechnikos institutas;Ekonomistas;1981;Aukštasis;kauno politechnikos institutas;Inžinierius  elektrikas;1969,,Kaunas,Darbo partija,lietuvis ,12,"rusų, vokiečių, lenkų",Ne ,Neturiu 
Centro,1976-10-08,vedęs,Ne ,"UAB ""15 minučių"",Pardavimų skyriaus vadovas",DONATAS    VEČERSKIS,Kaunas,Daktaro laipsnis;Vytauto Didžiojo universitetas;Humanitarinių mokslų;2008,"Skaitymas, kulinarija, fotografija, automobilių sportas",Palanga,Politinė partija „Sąjunga Taip“,lietuvis ,28,"prancūzų, anglų, rusų",Ne ,Neturiu 
Centro,1950-10-11,vedęs,Ne ,"Vilniaus rajono savivaldybės administracija,Kultūros, sporto ir turizmo skyriaus vedėjas",EDMUND    ŠOT,Vilnius,Aukštasis;Kauno kūno kultūros institutas;Fizinio lavinimo dėstytojas;1978,,"Vilnius, Lietuva",Lietuvos lenkų rinkimų akcija,lenkas ,141,"rusų, lenkų",Ne ,Neturiu 
Centro,1959-08-27,netekėjusi,Ne ,"UAB Optimalus turto valdymas,projektų vadovė",JOANA    ŠIMANAUSKIENĖ,Kaunas,Aukštasis;VDU;socialinis darbas;2012,"muzika, poezija",Kėdainių raj.,Lietuvos žmonių partija,lietuvė ,2,"rusų, vokiečių pagrindai, prancūzų, lenkų",Ne ,Neturiu 
Centro,1972-07-26,išsituokusi,Ne ,"Kauno jaunimo mokykla,psichologė",OKSANA    SLAPŠIENĖ,Dievogalos k.,Aukštasis magistrinis;VDU;Psichologė;2011,sportas,Vilnius,Respublikonų partija,lietuvė ,16,"rusų, anglų",Ne ,Neturiu 
Centro,1981-09-25,nevedęs,Ne ,"Kauno miesto savivaldybės administracija,Savivaldybės gydytojas",DONATAS    SENIKAS,Kaunas,Universitetinis;LSMU;VISUOMENĖS SVEIKATOS VADYBA;2008,"teatras, klasikinė muzika, autosportas",Kauno miestas,Partija Tvarka ir teisingumas,lietuvis ,55,"anglų, rusų, vokiečių",Ne ,Neturiu 
Centro,1979-08-23,ištekėjusi,Ne ,"UAB ""Erosus"",komercijos direktorė",ERNESTA    RANUSIENĖ,Kaunas,Aukštasis;Mykolo Romerio universitetas;Teisė ir valdymas;2007,"buriavimas (2011 m. įgijau II-os eilės vairininko pažymėjimą), klasikinė muzika, detektyvinė literatūra, teatras","Vabalninkas, Biržų raj.",Krikščionių partija,lietuvė ,50,"rusų, anglų",Ne ,Neturiu 
Centro,1959-07-10,vedęs,Ne ,"Lietuvos Respublikos susisiekimo ministerija,ministro patarėjas",RIMANTAS    MIKAITIS,Kaunas,"Aukštasis;Kauno politechnikos institutas;Šilumos, dujų tiekimas ir vėdinimas;1983","Sportas, muzika",Kuršėnai,Lietuvos Respublikos liberalų sąjūdis,lietuvis ,8,"anglų, rusų",Ne ,Neturiu 
Centro,1949-05-12,ištekėjusi,Ne ,"LR Seimas,Seimo narė",VINCĖ VAIDEVUTĖ    MARGEVIČIENĖ,Kaunas,Aukštasis;KTU;Viešojo administravimo magistras;1999;Aukštasis;Vilniaus universitetas;Gamtos mokslai;1972,"literatūra, poezija, gėlės","Rusija, Irkutskas",Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvė ,20,"rusų, anglų",Ne ,Neturiu 
