kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Vanda KRAVČIONOK,,"6,03%",158,"5,91%",3,Pilaitės  (Nr.369) apylinkė  
Valdas SKARBALIUS,,"8,06%",208,"7,89%",7,Pilaitės  (Nr.369) apylinkė  
Jurgis JURKEVIČIUS,,"5,73%",151,"5,62%",2,Pilaitės  (Nr.369) apylinkė  
Stasys BRUNDZA,,"5,06%",128,"4,96%",7,Pilaitės  (Nr.369) apylinkė  
Alvydas MEDALINSKAS,,"5,32%",134,"5,21%",8,Pilaitės  (Nr.369) apylinkė  
Ilona GRIGARAVIČIENĖ,,"9,74%",248,"9,54%",12,Pilaitės  (Nr.369) apylinkė  
Almantas PETKUS,,"1,91%",47,"1,87%",4,Pilaitės  (Nr.369) apylinkė  
Laimas DIENINIS,,"5,36%",128,"5,25%",15,Pilaitės  (Nr.369) apylinkė  
Vytautas BERNATONIS,,"1,20%",29,"1,17%",3,Pilaitės  (Nr.369) apylinkė  
Virginija APANAVIČIENĖ,,"1,69%",44,"1,65%",1,Pilaitės  (Nr.369) apylinkė  
Mantas PANAVAS,,"2,55%",61,"2,50%",7,Pilaitės  (Nr.369) apylinkė  
Juozas VASILIAUSKAS,,"0,90%",24,"0,88%",0,Pilaitės  (Nr.369) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,49%",13,"0,48%",0,Pilaitės  (Nr.369) apylinkė  
Angelina LABANAUSKIENĖ,,"0,52%",14,"0,51%",0,Pilaitės  (Nr.369) apylinkė  
Audrius JASIONIS,,"0,15%",4,"0,15%",0,Pilaitės  (Nr.369) apylinkė  
Danutė BEKINTIENĖ,,"20,40%",301,"19,31%",23,Laisvės  (Nr.364) apylinkė  
Linas BALSYS,,"14,04%",213,"13,29%",10,Laisvės  (Nr.364) apylinkė  
Vanda KRAVČIONOK,,"17,44%",271,"16,51%",6,Laisvės  (Nr.364) apylinkė  
Valdas SKARBALIUS,,"10,71%",162,"10,13%",8,Laisvės  (Nr.364) apylinkė  
Jurgis JURKEVIČIUS,,"7,12%",107,"6,73%",6,Laisvės  (Nr.364) apylinkė  
Stasys BRUNDZA,,"5,86%",90,"5,54%",3,Laisvės  (Nr.364) apylinkė  
Alvydas MEDALINSKAS,,"7,75%",119,"7,33%",4,Laisvės  (Nr.364) apylinkė  
Ilona GRIGARAVIČIENĖ,,"3,40%",50,"3,22%",4,Laisvės  (Nr.364) apylinkė  
Almantas PETKUS,,"4,53%",69,"4,29%",3,Laisvės  (Nr.364) apylinkė  
Laimas DIENINIS,,"2,33%",36,"2,21%",1,Laisvės  (Nr.364) apylinkė  
Vytautas BERNATONIS,,"3,53%",54,"3,34%",2,Laisvės  (Nr.364) apylinkė  
Virginija APANAVIČIENĖ,,"1,32%",19,"1,25%",2,Laisvės  (Nr.364) apylinkė  
Mantas PANAVAS,,"0,76%",10,"0,72%",2,Laisvės  (Nr.364) apylinkė  
Juozas VASILIAUSKAS,,"0,19%",3,"0,18%",0,Laisvės  (Nr.364) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,25%",4,"0,24%",0,Laisvės  (Nr.364) apylinkė  
Angelina LABANAUSKIENĖ,,"0,19%",3,"0,18%",0,Laisvės  (Nr.364) apylinkė  
Audrius JASIONIS,,"0,19%",3,"0,18%",0,Laisvės  (Nr.364) apylinkė  
Danutė BEKINTIENĖ,,"20,12%",250,"19,32%",10,A. J. Povilaičio  (Nr.363) apylinkė  
Linas BALSYS,,"13,08%",166,"12,56%",3,A. J. Povilaičio  (Nr.363) apylinkė  
Vanda KRAVČIONOK,,"17,11%",217,"16,42%",4,A. J. Povilaičio  (Nr.363) apylinkė  
Valdas SKARBALIUS,,"10,76%",136,"10,33%",3,A. J. Povilaičio  (Nr.363) apylinkė  
Jurgis JURKEVIČIUS,,"8,28%",105,"7,95%",2,A. J. Povilaičio  (Nr.363) apylinkė  
Stasys BRUNDZA,,"5,80%",74,"5,57%",1,A. J. Povilaičio  (Nr.363) apylinkė  
Alvydas MEDALINSKAS,,"4,64%",57,"4,46%",3,A. J. Povilaičio  (Nr.363) apylinkė  
Ilona GRIGARAVIČIENĖ,,"5,50%",68,"5,27%",3,A. J. Povilaičio  (Nr.363) apylinkė  
Almantas PETKUS,,"4,26%",55,"4,09%",0,A. J. Povilaičio  (Nr.363) apylinkė  
Laimas DIENINIS,,"2,86%",37,"2,75%",0,A. J. Povilaičio  (Nr.363) apylinkė  
Vytautas BERNATONIS,,"3,41%",43,"3,27%",1,A. J. Povilaičio  (Nr.363) apylinkė  
Virginija APANAVIČIENĖ,,"1,01%",13,"0,97%",0,A. J. Povilaičio  (Nr.363) apylinkė  
Mantas PANAVAS,,"0,93%",12,"0,89%",0,A. J. Povilaičio  (Nr.363) apylinkė  
Juozas VASILIAUSKAS,,"0,46%",6,"0,45%",0,A. J. Povilaičio  (Nr.363) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,77%",10,"0,74%",0,A. J. Povilaičio  (Nr.363) apylinkė  
Angelina LABANAUSKIENĖ,,"0,54%",6,"0,52%",1,A. J. Povilaičio  (Nr.363) apylinkė  
Audrius JASIONIS,,"0,46%",6,"0,45%",0,A. J. Povilaičio  (Nr.363) apylinkė  
Danutė BEKINTIENĖ,,"20,42%",188,"18,80%",16,V. Vaitkaus  (Nr.362) apylinkė  
Linas BALSYS,,"13,21%",125,"12,17%",7,V. Vaitkaus  (Nr.362) apylinkė  
Vanda KRAVČIONOK,,"12,31%",119,"11,34%",4,V. Vaitkaus  (Nr.362) apylinkė  
Valdas SKARBALIUS,,"11,81%",115,"10,88%",3,V. Vaitkaus  (Nr.362) apylinkė  
Jurgis JURKEVIČIUS,,"8,61%",81,"7,93%",5,V. Vaitkaus  (Nr.362) apylinkė  
Stasys BRUNDZA,,"7,51%",73,"6,91%",2,V. Vaitkaus  (Nr.362) apylinkė  
Alvydas MEDALINSKAS,,"5,81%",56,"5,35%",2,V. Vaitkaus  (Nr.362) apylinkė  
Ilona GRIGARAVIČIENĖ,,"4,80%",45,"4,42%",3,V. Vaitkaus  (Nr.362) apylinkė  
Almantas PETKUS,,"4,90%",48,"4,52%",1,V. Vaitkaus  (Nr.362) apylinkė  
Laimas DIENINIS,,"2,50%",25,"2,30%",0,V. Vaitkaus  (Nr.362) apylinkė  
Vytautas BERNATONIS,,"3,30%",33,"3,04%",0,V. Vaitkaus  (Nr.362) apylinkė  
Virginija APANAVIČIENĖ,,"1,70%",17,"1,57%",0,V. Vaitkaus  (Nr.362) apylinkė  
Mantas PANAVAS,,"1,10%",10,"1,01%",1,V. Vaitkaus  (Nr.362) apylinkė  
Juozas VASILIAUSKAS,,"0,60%",4,"0,55%",2,V. Vaitkaus  (Nr.362) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,10%",1,"0,09%",0,V. Vaitkaus  (Nr.362) apylinkė  
Angelina LABANAUSKIENĖ,,"0,50%",5,"0,46%",0,V. Vaitkaus  (Nr.362) apylinkė  
Audrius JASIONIS,,"0,80%",8,"0,74%",0,V. Vaitkaus  (Nr.362) apylinkė  
Danutė BEKINTIENĖ,,"18,47%",274,"17,39%",14,A. P. Kavoliuko  (Nr.361) apylinkė  
Linas BALSYS,,"15,52%",237,"14,61%",5,A. P. Kavoliuko  (Nr.361) apylinkė  
Vanda KRAVČIONOK,,"14,37%",223,"13,53%",1,A. P. Kavoliuko  (Nr.361) apylinkė  
Valdas SKARBALIUS,,"13,15%",200,"12,38%",5,A. P. Kavoliuko  (Nr.361) apylinkė  
Jurgis JURKEVIČIUS,,"7,38%",109,"6,94%",6,A. P. Kavoliuko  (Nr.361) apylinkė  
Stasys BRUNDZA,,"6,86%",101,"6,46%",6,A. P. Kavoliuko  (Nr.361) apylinkė  
Alvydas MEDALINSKAS,,"4,68%",73,"4,41%",0,A. P. Kavoliuko  (Nr.361) apylinkė  
Ilona GRIGARAVIČIENĖ,,"3,59%",54,"3,38%",2,A. P. Kavoliuko  (Nr.361) apylinkė  
Almantas PETKUS,,"3,98%",60,"3,74%",2,A. P. Kavoliuko  (Nr.361) apylinkė  
Laimas DIENINIS,,"2,31%",34,"2,17%",2,A. P. Kavoliuko  (Nr.361) apylinkė  
Vytautas BERNATONIS,,"3,21%",49,"3,02%",1,A. P. Kavoliuko  (Nr.361) apylinkė  
Virginija APANAVIČIENĖ,,"2,63%",40,"2,48%",1,A. P. Kavoliuko  (Nr.361) apylinkė  
Mantas PANAVAS,,"1,60%",23,"1,51%",2,A. P. Kavoliuko  (Nr.361) apylinkė  
Juozas VASILIAUSKAS,,"0,58%",7,"0,54%",2,A. P. Kavoliuko  (Nr.361) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,77%",12,"0,72%",0,A. P. Kavoliuko  (Nr.361) apylinkė  
Angelina LABANAUSKIENĖ,,"0,32%",5,"0,30%",0,A. P. Kavoliuko  (Nr.361) apylinkė  
Audrius JASIONIS,,"0,58%",8,"0,54%",1,A. P. Kavoliuko  (Nr.361) apylinkė  
Danutė BEKINTIENĖ,,"18,69%",259,"17,51%",11,Sietyno  (Nr.360) apylinkė  
Linas BALSYS,,"16,96%",235,"15,89%",10,Sietyno  (Nr.360) apylinkė  
Vanda KRAVČIONOK,,"15,22%",218,"14,27%",2,Sietyno  (Nr.360) apylinkė  
Valdas SKARBALIUS,,"10,59%",149,"9,92%",4,Sietyno  (Nr.360) apylinkė  
Jurgis JURKEVIČIUS,,"9,00%",123,"8,43%",7,Sietyno  (Nr.360) apylinkė  
Stasys BRUNDZA,,"7,06%",97,"6,61%",5,Sietyno  (Nr.360) apylinkė  
Alvydas MEDALINSKAS,,"4,84%",68,"4,54%",2,Sietyno  (Nr.360) apylinkė  
Ilona GRIGARAVIČIENĖ,,"3,32%",48,"3,11%",0,Sietyno  (Nr.360) apylinkė  
Almantas PETKUS,,"4,01%",58,"3,76%",0,Sietyno  (Nr.360) apylinkė  
Laimas DIENINIS,,"2,35%",32,"2,20%",2,Sietyno  (Nr.360) apylinkė  
Vytautas BERNATONIS,,"3,94%",53,"3,70%",4,Sietyno  (Nr.360) apylinkė  
Virginija APANAVIČIENĖ,,"1,38%",19,"1,30%",1,Sietyno  (Nr.360) apylinkė  
Mantas PANAVAS,,"1,18%",17,"1,10%",0,Sietyno  (Nr.360) apylinkė  
Juozas VASILIAUSKAS,,"0,48%",7,"0,45%",0,Sietyno  (Nr.360) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,42%",6,"0,39%",0,Sietyno  (Nr.360) apylinkė  
Angelina LABANAUSKIENĖ,,"0,21%",3,"0,19%",0,Sietyno  (Nr.360) apylinkė  
Audrius JASIONIS,,"0,35%",5,"0,32%",0,Sietyno  (Nr.360) apylinkė  
Danutė BEKINTIENĖ,,"22,69%",214,"21,03%",2,D. Gerbutavičiaus  (Nr.359) apylinkė  
Linas BALSYS,,"16,28%",154,"15,09%",1,D. Gerbutavičiaus  (Nr.359) apylinkė  
Vanda KRAVČIONOK,,"14,29%",131,"13,24%",5,D. Gerbutavičiaus  (Nr.359) apylinkė  
Valdas SKARBALIUS,,"9,77%",92,"9,06%",1,D. Gerbutavičiaus  (Nr.359) apylinkė  
Jurgis JURKEVIČIUS,,"8,93%",85,"8,28%",0,D. Gerbutavičiaus  (Nr.359) apylinkė  
Stasys BRUNDZA,,"7,14%",68,"6,62%",0,D. Gerbutavičiaus  (Nr.359) apylinkė  
Alvydas MEDALINSKAS,,"4,94%",45,"4,58%",2,D. Gerbutavičiaus  (Nr.359) apylinkė  
Ilona GRIGARAVIČIENĖ,,"3,68%",34,"3,41%",1,D. Gerbutavičiaus  (Nr.359) apylinkė  
Almantas PETKUS,,"3,15%",30,"2,92%",0,D. Gerbutavičiaus  (Nr.359) apylinkė  
Laimas DIENINIS,,"2,10%",20,"1,95%",0,D. Gerbutavičiaus  (Nr.359) apylinkė  
Vytautas BERNATONIS,,"3,99%",35,"3,70%",3,D. Gerbutavičiaus  (Nr.359) apylinkė  
Virginija APANAVIČIENĖ,,"0,95%",9,"0,88%",0,D. Gerbutavičiaus  (Nr.359) apylinkė  
Mantas PANAVAS,,"0,63%",6,"0,58%",0,D. Gerbutavičiaus  (Nr.359) apylinkė  
Juozas VASILIAUSKAS,,"0,11%",1,"0,10%",0,D. Gerbutavičiaus  (Nr.359) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,42%",4,"0,39%",0,D. Gerbutavičiaus  (Nr.359) apylinkė  
Angelina LABANAUSKIENĖ,,"0,53%",4,"0,49%",1,D. Gerbutavičiaus  (Nr.359) apylinkė  
Audrius JASIONIS,,"0,42%",4,"0,39%",0,D. Gerbutavičiaus  (Nr.359) apylinkė  
Danutė BEKINTIENĖ,,"20,57%",215,"19,33%",3,R. Jankausko  (Nr.358) apylinkė  
Linas BALSYS,,"17,08%",178,"16,05%",3,R. Jankausko  (Nr.358) apylinkė  
Vanda KRAVČIONOK,,"11,32%",113,"10,64%",7,R. Jankausko  (Nr.358) apylinkė  
Valdas SKARBALIUS,,"11,98%",122,"11,26%",5,R. Jankausko  (Nr.358) apylinkė  
Jurgis JURKEVIČIUS,,"7,17%",72,"6,74%",4,R. Jankausko  (Nr.358) apylinkė  
Stasys BRUNDZA,,"6,13%",62,"5,76%",3,R. Jankausko  (Nr.358) apylinkė  
Alvydas MEDALINSKAS,,"4,91%",52,"4,61%",0,R. Jankausko  (Nr.358) apylinkė  
Ilona GRIGARAVIČIENĖ,,"6,13%",63,"5,76%",2,R. Jankausko  (Nr.358) apylinkė  
Almantas PETKUS,,"4,34%",42,"4,08%",4,R. Jankausko  (Nr.358) apylinkė  
Laimas DIENINIS,,"2,08%",21,"1,95%",1,R. Jankausko  (Nr.358) apylinkė  
Vytautas BERNATONIS,,"3,30%",34,"3,10%",1,R. Jankausko  (Nr.358) apylinkė  
Virginija APANAVIČIENĖ,,"1,32%",13,"1,24%",1,R. Jankausko  (Nr.358) apylinkė  
Mantas PANAVAS,,"1,79%",19,"1,68%",0,R. Jankausko  (Nr.358) apylinkė  
Juozas VASILIAUSKAS,,"0,75%",8,"0,71%",0,R. Jankausko  (Nr.358) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,66%",7,"0,62%",0,R. Jankausko  (Nr.358) apylinkė  
Angelina LABANAUSKIENĖ,,"0,09%",1,"0,09%",0,R. Jankausko  (Nr.358) apylinkė  
Audrius JASIONIS,,"0,38%",3,"0,35%",1,R. Jankausko  (Nr.358) apylinkė  
Danutė BEKINTIENĖ,,"19,93%",274,"18,74%",12,V. Druskio  (Nr.357) apylinkė  
Linas BALSYS,,"14,77%",209,"13,89%",3,V. Druskio  (Nr.357) apylinkė  
Vanda KRAVČIONOK,,"14,63%",204,"13,76%",6,V. Druskio  (Nr.357) apylinkė  
Valdas SKARBALIUS,,"14,29%",201,"13,43%",4,V. Druskio  (Nr.357) apylinkė  
Jurgis JURKEVIČIUS,,"9,20%",129,"8,65%",3,V. Druskio  (Nr.357) apylinkė  
Stasys BRUNDZA,,"6,13%",85,"5,77%",3,V. Druskio  (Nr.357) apylinkė  
Alvydas MEDALINSKAS,,"4,39%",63,"4,13%",0,V. Druskio  (Nr.357) apylinkė  
Ilona GRIGARAVIČIENĖ,,"2,30%",30,"2,16%",3,V. Druskio  (Nr.357) apylinkė  
Almantas PETKUS,,"4,32%",59,"4,06%",3,V. Druskio  (Nr.357) apylinkė  
Laimas DIENINIS,,"1,88%",24,"1,77%",3,V. Druskio  (Nr.357) apylinkė  
Vytautas BERNATONIS,,"4,11%",59,"3,87%",0,V. Druskio  (Nr.357) apylinkė  
Virginija APANAVIČIENĖ,,"0,98%",14,"0,92%",0,V. Druskio  (Nr.357) apylinkė  
Mantas PANAVAS,,"0,77%",11,"0,72%",0,V. Druskio  (Nr.357) apylinkė  
Juozas VASILIAUSKAS,,"0,84%",12,"0,79%",0,V. Druskio  (Nr.357) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,77%",11,"0,72%",0,V. Druskio  (Nr.357) apylinkė  
Angelina LABANAUSKIENĖ,,"0,14%",2,"0,13%",0,V. Druskio  (Nr.357) apylinkė  
Audrius JASIONIS,,"0,56%",8,"0,52%",0,V. Druskio  (Nr.357) apylinkė  
Danutė BEKINTIENĖ,,"20,78%",390,"19,71%",38,L. Asanavičiūtės  (Nr.356) apylinkė  
Linas BALSYS,,"18,01%",359,"17,08%",12,L. Asanavičiūtės  (Nr.356) apylinkė  
Vanda KRAVČIONOK,,"13,45%",263,"12,75%",14,L. Asanavičiūtės  (Nr.356) apylinkė  
Valdas SKARBALIUS,,"11,94%",236,"11,33%",10,L. Asanavičiūtės  (Nr.356) apylinkė  
Jurgis JURKEVIČIUS,,"7,48%",146,"7,09%",8,L. Asanavičiūtės  (Nr.356) apylinkė  
Stasys BRUNDZA,,"7,18%",141,"6,81%",7,L. Asanavičiūtės  (Nr.356) apylinkė  
Alvydas MEDALINSKAS,,"4,56%",90,"4,33%",4,L. Asanavičiūtės  (Nr.356) apylinkė  
Ilona GRIGARAVIČIENĖ,,"3,79%",71,"3,59%",7,L. Asanavičiūtės  (Nr.356) apylinkė  
Almantas PETKUS,,"3,74%",73,"3,55%",4,L. Asanavičiūtės  (Nr.356) apylinkė  
Laimas DIENINIS,,"1,65%",31,"1,57%",3,L. Asanavičiūtės  (Nr.356) apylinkė  
Vytautas BERNATONIS,,"3,40%",67,"3,22%",3,L. Asanavičiūtės  (Nr.356) apylinkė  
Virginija APANAVIČIENĖ,,"1,55%",29,"1,47%",3,L. Asanavičiūtės  (Nr.356) apylinkė  
Mantas PANAVAS,,"0,73%",14,"0,69%",1,L. Asanavičiūtės  (Nr.356) apylinkė  
Juozas VASILIAUSKAS,,"0,49%",6,"0,46%",4,L. Asanavičiūtės  (Nr.356) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,53%",10,"0,51%",1,L. Asanavičiūtės  (Nr.356) apylinkė  
Angelina LABANAUSKIENĖ,,"0,34%",6,"0,32%",1,L. Asanavičiūtės  (Nr.356) apylinkė  
Audrius JASIONIS,,"0,39%",7,"0,37%",1,L. Asanavičiūtės  (Nr.356) apylinkė  
Danutė BEKINTIENĖ,,"21,57%",382,"20,22%",20,Bokšto  (Nr.353) apylinkė  
Linas BALSYS,,"16,09%",295,"15,09%",5,Bokšto  (Nr.353) apylinkė  
Vanda KRAVČIONOK,,"12,07%",222,"11,32%",3,Bokšto  (Nr.353) apylinkė  
Valdas SKARBALIUS,,"10,89%",195,"10,21%",8,Bokšto  (Nr.353) apylinkė  
Jurgis JURKEVIČIUS,,"8,05%",143,"7,55%",7,Bokšto  (Nr.353) apylinkė  
Stasys BRUNDZA,,"6,65%",119,"6,24%",5,Bokšto  (Nr.353) apylinkė  
Alvydas MEDALINSKAS,,"5,42%",100,"5,08%",1,Bokšto  (Nr.353) apylinkė  
Ilona GRIGARAVIČIENĖ,,"4,02%",71,"3,77%",4,Bokšto  (Nr.353) apylinkė  
Almantas PETKUS,,"3,43%",63,"3,22%",1,Bokšto  (Nr.353) apylinkė  
Laimas DIENINIS,,"3,11%",56,"2,92%",2,Bokšto  (Nr.353) apylinkė  
Vytautas BERNATONIS,,"3,33%",60,"3,12%",2,Bokšto  (Nr.353) apylinkė  
Virginija APANAVIČIENĖ,,"1,82%",33,"1,71%",1,Bokšto  (Nr.353) apylinkė  
Mantas PANAVAS,,"1,61%",28,"1,51%",2,Bokšto  (Nr.353) apylinkė  
Juozas VASILIAUSKAS,,"0,70%",13,"0,65%",0,Bokšto  (Nr.353) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,54%",10,"0,50%",0,Bokšto  (Nr.353) apylinkė  
Angelina LABANAUSKIENĖ,,"0,27%",5,"0,25%",0,Bokšto  (Nr.353) apylinkė  
Audrius JASIONIS,,"0,43%",8,"0,40%",0,Bokšto  (Nr.353) apylinkė  
Danutė BEKINTIENĖ,,"21,55%",371,"20,39%",30,Sausio 13-osios  (Nr.352) apylinkė  
Linas BALSYS,,"12,36%",222,"11,69%",8,Sausio 13-osios  (Nr.352) apylinkė  
Vanda KRAVČIONOK,,"13,59%",246,"12,86%",7,Sausio 13-osios  (Nr.352) apylinkė  
Valdas SKARBALIUS,,"9,78%",172,"9,25%",10,Sausio 13-osios  (Nr.352) apylinkė  
Jurgis JURKEVIČIUS,,"9,08%",163,"8,59%",6,Sausio 13-osios  (Nr.352) apylinkė  
Stasys BRUNDZA,,"7,36%",128,"6,96%",9,Sausio 13-osios  (Nr.352) apylinkė  
Alvydas MEDALINSKAS,,"5,96%",106,"5,64%",5,Sausio 13-osios  (Nr.352) apylinkė  
Ilona GRIGARAVIČIENĖ,,"6,23%",110,"5,90%",6,Sausio 13-osios  (Nr.352) apylinkė  
Almantas PETKUS,,"3,87%",72,"3,66%",0,Sausio 13-osios  (Nr.352) apylinkė  
Laimas DIENINIS,,"3,12%",56,"2,95%",2,Sausio 13-osios  (Nr.352) apylinkė  
Vytautas BERNATONIS,,"2,36%",44,"2,24%",0,Sausio 13-osios  (Nr.352) apylinkė  
Virginija APANAVIČIENĖ,,"1,93%",36,"1,83%",0,Sausio 13-osios  (Nr.352) apylinkė  
Mantas PANAVAS,,"1,18%",20,"1,12%",2,Sausio 13-osios  (Nr.352) apylinkė  
Juozas VASILIAUSKAS,,"0,75%",14,"0,71%",0,Sausio 13-osios  (Nr.352) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,48%",6,"0,46%",3,Sausio 13-osios  (Nr.352) apylinkė  
Angelina LABANAUSKIENĖ,,"0,05%",1,"0,05%",0,Sausio 13-osios  (Nr.352) apylinkė  
Audrius JASIONIS,,"0,32%",5,"0,31%",1,Sausio 13-osios  (Nr.352) apylinkė  
Danutė BEKINTIENĖ,,"14,33%",214,"13,49%",9,Tujų  (Nr.351) apylinkė  
Linas BALSYS,,"13,88%",205,"13,07%",11,Tujų  (Nr.351) apylinkė  
Vanda KRAVČIONOK,,"16,77%",249,"15,79%",12,Tujų  (Nr.351) apylinkė  
Valdas SKARBALIUS,,"12,66%",190,"11,92%",7,Tujų  (Nr.351) apylinkė  
Jurgis JURKEVIČIUS,,"9,83%",141,"9,26%",12,Tujų  (Nr.351) apylinkė  
Stasys BRUNDZA,,"8,16%",118,"7,68%",9,Tujų  (Nr.351) apylinkė  
Alvydas MEDALINSKAS,,"5,40%",75,"5,08%",9,Tujų  (Nr.351) apylinkė  
Ilona GRIGARAVIČIENĖ,,"5,08%",72,"4,78%",7,Tujų  (Nr.351) apylinkė  
Almantas PETKUS,,"4,18%",60,"3,93%",5,Tujų  (Nr.351) apylinkė  
Laimas DIENINIS,,"2,38%",35,"2,24%",2,Tujų  (Nr.351) apylinkė  
Vytautas BERNATONIS,,"2,57%",39,"2,42%",1,Tujų  (Nr.351) apylinkė  
Virginija APANAVIČIENĖ,,"1,48%",23,"1,39%",0,Tujų  (Nr.351) apylinkė  
Mantas PANAVAS,,"0,77%",12,"0,73%",0,Tujų  (Nr.351) apylinkė  
Juozas VASILIAUSKAS,,"0,90%",14,"0,85%",0,Tujų  (Nr.351) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,90%",14,"0,85%",0,Tujų  (Nr.351) apylinkė  
Angelina LABANAUSKIENĖ,,"0,51%",8,"0,48%",0,Tujų  (Nr.351) apylinkė  
Audrius JASIONIS,,"0,19%",3,"0,18%",0,Tujų  (Nr.351) apylinkė  
Danutė BEKINTIENĖ,,"17,37%",301,"16,67%",18,Vydūno  (Nr.312) apylinkė  
Linas BALSYS,,"21,62%",384,"20,74%",13,Vydūno  (Nr.312) apylinkė  
Vanda KRAVČIONOK,,"11,11%",199,"10,66%",5,Vydūno  (Nr.312) apylinkė  
Valdas SKARBALIUS,,"10,13%",179,"9,72%",7,Vydūno  (Nr.312) apylinkė  
Jurgis JURKEVIČIUS,,"7,84%",140,"7,52%",4,Vydūno  (Nr.312) apylinkė  
Stasys BRUNDZA,,"7,73%",139,"7,42%",3,Vydūno  (Nr.312) apylinkė  
Alvydas MEDALINSKAS,,"5,07%",86,"4,86%",7,Vydūno  (Nr.312) apylinkė  
Ilona GRIGARAVIČIENĖ,,"6,15%",109,"5,90%",4,Vydūno  (Nr.312) apylinkė  
Almantas PETKUS,,"3,10%",56,"2,98%",1,Vydūno  (Nr.312) apylinkė  
Laimas DIENINIS,,"3,32%",60,"3,19%",1,Vydūno  (Nr.312) apylinkė  
Vytautas BERNATONIS,,"1,14%",21,"1,10%",0,Vydūno  (Nr.312) apylinkė  
Virginija APANAVIČIENĖ,,"1,74%",31,"1,67%",1,Vydūno  (Nr.312) apylinkė  
Mantas PANAVAS,,"1,47%",25,"1,41%",2,Vydūno  (Nr.312) apylinkė  
Juozas VASILIAUSKAS,,"0,44%",8,"0,42%",0,Vydūno  (Nr.312) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,44%",7,"0,42%",1,Vydūno  (Nr.312) apylinkė  
Angelina LABANAUSKIENĖ,,"0,76%",14,"0,73%",0,Vydūno  (Nr.312) apylinkė  
Audrius JASIONIS,,"0,54%",10,"0,52%",0,Vydūno  (Nr.312) apylinkė  
Danutė BEKINTIENĖ,,"17,62%",320,"16,89%",13,Papilėnų  (Nr.310) apylinkė  
Linas BALSYS,,"23,49%",434,"22,53%",10,Papilėnų  (Nr.310) apylinkė  
Vanda KRAVČIONOK,,"9,26%",173,"8,88%",2,Papilėnų  (Nr.310) apylinkė  
Valdas SKARBALIUS,,"8,68%",163,"8,32%",1,Papilėnų  (Nr.310) apylinkė  
Jurgis JURKEVIČIUS,,"7,41%",130,"7,10%",10,Papilėnų  (Nr.310) apylinkė  
Stasys BRUNDZA,,"8,62%",153,"8,27%",10,Papilėnų  (Nr.310) apylinkė  
Alvydas MEDALINSKAS,,"5,13%",90,"4,92%",7,Papilėnų  (Nr.310) apylinkė  
Ilona GRIGARAVIČIENĖ,,"6,46%",119,"6,19%",3,Papilėnų  (Nr.310) apylinkė  
Almantas PETKUS,,"1,75%",28,"1,67%",5,Papilėnų  (Nr.310) apylinkė  
Laimas DIENINIS,,"3,54%",63,"3,40%",4,Papilėnų  (Nr.310) apylinkė  
Vytautas BERNATONIS,,"2,06%",38,"1,98%",1,Papilėnų  (Nr.310) apylinkė  
Virginija APANAVIČIENĖ,,"2,38%",44,"2,28%",1,Papilėnų  (Nr.310) apylinkė  
Mantas PANAVAS,,"1,69%",31,"1,62%",1,Papilėnų  (Nr.310) apylinkė  
Juozas VASILIAUSKAS,,"0,74%",13,"0,71%",1,Papilėnų  (Nr.310) apylinkė  
Albina KAVALIAUSKAITĖ,,"0,26%",5,"0,25%",0,Papilėnų  (Nr.310) apylinkė  
Angelina LABANAUSKIENĖ,,"0,69%",13,"0,66%",0,Papilėnų  (Nr.310) apylinkė  
Audrius JASIONIS,,"0,21%",4,"0,20%",0,Papilėnų  (Nr.310) apylinkė  
Algis STRELČIŪNAS,,"31,33%",565,"29,73%",35,Žėručio  (Nr.416) apylinkė  
Gintaras STEPONAVIČIUS,,"14,46%",268,"13,73%",9,Žėručio  (Nr.416) apylinkė  
Romualda POŠEVECKAJA,,"14,36%",266,"13,63%",9,Žėručio  (Nr.416) apylinkė  
Jonas PINSKUS,,"8,56%",160,"8,13%",4,Žėručio  (Nr.416) apylinkė  
Romas ADOMAVIČIUS,,"6,32%",114,"6,00%",7,Žėručio  (Nr.416) apylinkė  
Vytautas BUDNIKAS,,"7,83%",145,"7,43%",5,Žėručio  (Nr.416) apylinkė  
Algirdas GENEVIČIUS,,"3,08%",53,"2,92%",6,Žėručio  (Nr.416) apylinkė  
Saulius PAUKŠTYS,,"2,87%",54,"2,73%",1,Žėručio  (Nr.416) apylinkė  
Kazimieras UOKA,,"2,92%",50,"2,78%",6,Žėručio  (Nr.416) apylinkė  
