apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Daugiamandatė,1965-02-04,vedęs,Ne,"Ignalinos atominė elektrinė,vyresnysis meistras",MICHAIL    ČAIKOVSKIJ,Visaginas,Aukštesnysis;Molodečno politechnikumas;technikas - elektrikas;1984,žvejyba,"Čist g-tė, Molodečno r., Baltarusija",Lietuvos lenkų rinkimų akcija,baltarusis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1949-09-22,ištekėjusi,Ne,"Zujūnų vidurinė mokykla, Vilniaus r.,priešmokyklinio ugdymo mokytoja",DANUTA    ŠPILEVSKAJA,Vilnius,Aukštasis;Vilniaus pedagoginis institutas;ikimokyklinis auklėjimas;1969,skaitymas,Baltarusija,Lietuvos lenkų rinkimų akcija,lenkė ,,,Ne,Neturiu
Daugiamandatė,1948-02-15,vedęs,Ne,"Vilniaus rajono savivaldybės administracija,skyriaus vedėjas",ČESLAV    MASEL,Vilnius,Aukštasis;Kauno politechnikos institutas;radiotechnika;1979,,"Beliuncų k., Gardino sr., Baltarusija",Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų, baltarusų",Ne,Neturiu
Daugiamandatė,1974-05-09,netekėjusi,Ne,"Vilniaus d./m. ""Vilija"",vyr. mokytoja-logopedė",BEATA    PAŠKOVSKA,Vilnius,Aukštasis;palenkės akademija Siedlicuose;pradinių klasių ugdymas;2000;Aukštasis;Aukštoji Bydgoščo pedagoginė mokykla;pradinių klasių ugdymas ir logopedė;1995,,Vilnius,Lietuvos lenkų rinkimų akcija,lenkė ,,"lenkų, rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1987-04-28,nevedęs,Ne,"Vilniaus rajono savivaldybės administracija,Investicijų skyriaus vyriausiasis specialistas",VALDEMAR    URBAN,Vilnius,aukštasis universitetinis bakalauras;Vilniaus universitetas;Ekonomika;2010,"sportas, kelionės, psichologija","Vilnius, Lietuva",Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų, anglų, vokiečių",Ne,Neturiu
Daugiamandatė,1985-05-26,netekėjusi,Ne,"Barskūnų pagrindinė mokykla,mokytoja",JULITA    MEŠKUTAVIČIŪTĖ,Širvintos,Aukštasis;Vilniaus pedagoginis universitetas;mokytoja;2008,sportas,Širvintos,Lietuvos lenkų rinkimų akcija,lietuvė ,,"rusų, vokiečių, lenkų",Ne,Neturiu
Daugiamandatė,1981-12-19,vedęs,Ne,"Švenčionių rajono savivaldybės Pabradės seniūnija,Pabradės seniūno pavaduotojas",EDVARD    VORŠINSKI,Pabradė,Aukštasis universitetinis;Varšuvos universitetas;ekonominė vadyba;2009,"sportas, turizmas, geografija, politika, automobiliai","Pabradė, Švenčionių r.",Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų, anglų, vokiečių, baltarusų",Ne,Neturiu
Daugiamandatė,1984-12-29,nevedęs,Ne,"UAB ""Gortop"",direktorius",ARTUR    SEMAŠKO,Šalčininkai,aukštasis universitetinis bakalauras;Mykolo Romerio universitetas;teisė;2007,"medžioklė, aktyvus poilsis",Šalčininkai,Lietuvos lenkų rinkimų akcija,lenkas ,,"anglų, lenkų, rusų",Ne,Neturiu
Daugiamandatė,1987-09-30,netekėjusi,Ne,"Vilkpedės ligoninė,bendrosios praktikos slaugytoja",ANŽELIKA    ZENOVIČ,Vilnius,Aukštasis neuniversitetinis;Vilniaus kolegija;bendrosios praktikos slaugytoja;2011;Aukštesnysis;Vilniaus technologijų ir žemės ūkio mokykla;kaimo turizmo organizatorius;2009,"knygos, kelionės, turizmas","Naujakiemio k., Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkė ,,"anglų, vokiečių, rusų",Ne,Neturiu
Daugiamandatė,1966-05-11,ištekėjusi,Ne,"UAB ""Vilniaus LAVESTINA"",kasininkė-priėmėja",MARGARITA    SLAUTO,Vilnius,Vidurinis;Profesinio mokymo ir menedžmento institutas;administracijos darbuotoja;2000,,"Maskva, Rusija",Lietuvos lenkų rinkimų akcija,lenkė ,,"rusų, lenkų",Ne,Neturiu
Daugiamandatė,1982-09-15,ištekėjusi,Ne,"Lietuvos Respublikos Seimo kanceliarija,Seimo nario padėjėja-sekretorė",EDITA    ŠIŠKO,Grigiškės,aukštasis universitetinis magistras;M.Romerio universitetas;Aplinkos apsaugos politika ir administravimas;2008;aukštasis universitetinis bakalauras;Vilniaus Gedimino technikos universitetas;Aplinkos apsaugos inžinerija;2006,"kelionės, dekoravimas, muzika","Vilnius, Lietuva",Lietuvos lenkų rinkimų akcija,lenkė ,,"rusų, lenkų, anglų",Ne,Neturiu
Daugiamandatė,1972-01-22,ištekėjusi,Ne,"Vilniaus S. Konarskio vidurinė mokykla,choreografė, metodininkė",TERESA    ANDRUŠKEVIČ,Vilnius,Aukštesnysis;Vilniaus konservatorija;choreografė;2004;Aukštasis;Aukštesnioji pedagoginė mokykla (Piotrkow Trybunalski);pradinių klasių mokytoja;1999,šokiai,Vilnius,Lietuvos lenkų rinkimų akcija,lenkė ,,rusų,Ne,Neturiu
Daugiamandatė,1968-08-01,vedęs,Ne,"pensininkas,",POVILAS    ŠUMINAS,Visaginas,,šokiai,"Zarasai, Lietuva",Lietuvos lenkų rinkimų akcija,lietuvis ,,"rusų, lenkų",Ne,Neturiu
Daugiamandatė,1984-12-24,netekėjusi,Ne,"LR Seimo kanceliarija,Seimo nario padėjėja-sekretorė",RENATA    SOBIESKA,Vilnius,aukštasis universitetinis magistras;Vilniaus universitetas;socialinė politika;2009;aukštasis universitetinis bakalauras;Vilniaus universitetas;socialinis darbas;2007,"sportas, psichologinė literatūra, muzika","Rudaminos k., Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkė ,,"rusų, vokiečių, anglų",Ne,Neturiu
Daugiamandatė,1973-09-16,ištekėjusi,Ne,"V.Sirokomlės vidurinė mokykla,mokytoja",EDYTA    RUD,Vilnius,Aukštasis;Vilniaus universitetas;lietuvių filologija;1997,"kelionės, fotografija, interjero dizainas",Vilnius,Lietuvos lenkų rinkimų akcija,lenkė ,,"lenkų, rusų, vokiečių, anglų",Ne,Neturiu
Daugiamandatė,1958-02-12,ištekėjusi,Ne,"M.Gorkio pagrindinė mokykla,mokytoja",TAMARA    KALIUŽNAJA,Klaipėda,Aukštasis;Šiaulių K.Preikšo pedagoginis universitetas;pradinių klasių mokytoja;1985,darbas sode,"Klaipėda, Lietuva",Lietuvos lenkų rinkimų akcija,rusė ,,rusų,Ne,Neturiu
Daugiamandatė,1976-06-25,vedęs,Ne,"Vilniaus Simono Konarskio vidurinė mokykla,direktoriaus pavaduotojas ugdymui",VALERIJUS    JAGLINSKI,Vilnius,"Aukštasis;Vilniaus pedagoginis universitetas;matematika, informatika;2000","šachmatai, fotografija",Vilnius,Lietuvos lenkų rinkimų akcija,lenkas ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1972-09-25,vedęs,Ne,"UAB DK PZU LIETUVA,draudimo vadybininkas",JAROSLAV    URBANOVIČ,Gudulinės k.,Aukštasis;Varšuvos žemės ūkio akademija. SGGW;agronomas;1995,,"Gudulinės k., Jauniūnų sen., Širvintų r.",Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų",Ne,Neturiu
Daugiamandatė,1979-06-03,ištekėjusi,Ne,"Švenčionių r. Pabradės ""Žeimenos"" gimnazija,mokytoja",ALICIJA    PESLIAK,Pabradė,Aukštasis;Vilniaus pedagoginis universitetas;lenkų filologija ir pradinio ugdymo pedagogika;2004;Aukštesnysis;Vilniaus aukštesnioji pedagogikos mokykla;pradinio mokymo pedagogika;2000,"sportas, kulinarija, literatūra","Magūnų k., Švenčionių r.",Lietuvos lenkų rinkimų akcija,lenkė ,,"anglų, vokiečių, baltarusų, rusų",Ne,Neturiu
Daugiamandatė,1962-08-04,vedęs,Ne,"VĮ Ignalinos atominė elektrinė,šaltkalvis",SERGEJ    ŠABODALOV,Visaginas,Aukštasis;Minsko pedagoginis institutas;mokytojas;1988,,"Vitebsko sr., Baltarusija",Lietuvos lenkų rinkimų akcija,baltarusis ,,"baltarusų, rusų, lenkų",Ne,Neturiu
Daugiamandatė,1981-09-23,Nenurodė,Ne,"Vilniaus miesto savivaldybės administracija,E.miesto departamento direktoriaus pavaduotoja",ALINA    KOVALEVSKAJA,Rūdiškės,Aukštasis universitetinis;Vilniaus pedagoginis universitetas;Informatika;2006;Aukštasis universitetinis;Vilniaus pedagoginis universitetas;Matematika;2003,,Trakai,Lietuvos lenkų rinkimų akcija,lenkė ,,"lenkų, rusų, prancūzų, anglų",Ne,Neturiu
Daugiamandatė,1964-12-20,Nenurodė,Ne,"Trakų r. savivaldybės administracija Senųjų Trakų seniūnija,seniūnė",ANA    INGELEVIČ,Senųjų Trakų k.,Aukštasis;Mykolo Romerio universitetas;viešasis administravimas;2005;Aukštesnysis;Žemės ūkio buhalterinės apskaitos technikumas;buhalterė;1983,sportas,"Strakiškių k., Trakų r.",Lietuvos lenkų rinkimų akcija,lenkė ,,"rusų, lenkų, vokiečių",Ne,Neturiu
Daugiamandatė,1974-05-26,ištekėjusi,Ne,"Eišiškių gimnazija,mokytoja",ANA    JESVILIENĖ,Eišiškės,Aukštasis;Vilniaus kolegija;socialinis pedagogas;2009;Aukštesnysis;Vilniaus žemės ūkio mokykla;namų ūkio technologija;1995,"muzika, sportas, rankdarbiai","Gardino m., Baltarusija",Lietuvos lenkų rinkimų akcija,lenkė ,,"lenkų, rusų",Ne,Neturiu
Kalniečių,1967-01-19,vedęs,Ne,"Vilniaus m. savivaldybės administracija,mero patarėjas",HENRICH    PEŠKO,Dobromislės k.,Aukštasis;VGTU;inž. mechanikas;1993,"istorija, žūklė, šachmatai",Vilnius,Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų",Ne,Neturiu
Daugiamandatė,1952-11-10,našlė,Ne,",",DANUTA    KULIEŠIENĖ,Dubingių mstl.,,,"Čižiškių k., Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkė ,,,Ne,Neturiu
Ukmergės,1959-01-28,išsiskyręs,Ne,"Vilniaus miesto savivaldybės administracija,mero patarėjas",JAN    TOMAŠEVIČ,Vilnius,Aukštasis;Vilniaus Gedimino technikos universitetas;transporto inžinerinė vadyba ir ekonomika;2005;Aukštesnysis;Kremenčugo civilinės aviacijos mokykla;lėktuvo pilotas;1980,"sportas, knygos, aviomodelizmas","Vilniaus r., Lietuva",Lietuvos lenkų rinkimų akcija,lenkas ,,"anglų, rusų, lenkų",Ne,Neturiu
Daugiamandatė,1971-08-16,vedęs,Ne,"Vilniaus J.I.Kraševskio vid. mokykla,mokytojas",VALDEMAR    ŠELKOVSKI,Vilnius,"aukštasis universitetinis magistras;Torunės M.Koperniko universitetas;istorija;1997;Aukštasis universitetinis;Vilniaus pedagoginis universitetas;lenkų kalba, literatūra ir istorija;1994","turizmas, knygos",Vilnius,Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų",Ne,Neturiu
Daugiamandatė,1936-02-21,vedęs,Ne,",pensininkas",ANTONI EDVARD    JANKOVSKI,Šalčininkai,Aukštasis;Vilniaus Valstybinis pedagoginis institutas;lenkų kalbos mokytojas;1964,sodininkystė,"Stakeniškių km., Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkas ,,"rusų, lenkų",Ne,Neturiu
Daugiamandatė,1966-07-15,vedęs,Ne,"UAB ""Eišiškių komunalinis ūkis"",inžinierius",STANISLAV    KAZARIN,Eišiškės,Aukštasis;Briansko žemės ūkio akademija;inžinierius;1996;Aukštesnysis;Vilniaus aukštesnioji žemės ūkio mokykla;mechanikas;1985,medžioklė,"Šarkučių k., Kalesninkų sen., Šalčininkų r.",Lietuvos lenkų rinkimų akcija,lenkas ,,rusų,Ne,Neturiu
Daugiamandatė,1961-06-24,ištekėjusi,Ne,"""Aitvaro"" gimnazija,mokytoja",NATALIJA    DOMNENKO,Klaipėda,Aukštasis;Minsko lingvistinis universitetas;vokiečių ir anglų kalbų mokytoja;1983,"kalionės, skaitymas","Gardino sr., Baltarusija",Lietuvos lenkų rinkimų akcija,baltarusė ,,"rusų, anglų, vokiečių",Ne,Neturiu
Daugiamandatė,1970-10-05,ištekėjusi,Ne,"Vilniaus Jono Pauliaus II progimnazija,specialioji pedagogė",KRISTINA    GRODZ,Vilnius,aukštasis universitetinis magistras;Vilniaus pedagoginis universitetas;specialusis pedagogas;2008;aukštasis universitetinis bakalauras;Vilniaus pedagoginis universitetas;pradinių klasių mokytoja;1992,"tapyba, dizainas, gėlės, knygos, kelionės","Tetėnų k., Šalčininkų r.",Lietuvos lenkų rinkimų akcija,lenkė ,,"rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1960-12-22,ištekėjusi,Ne,"Klaipėdos ""Pajūrio"" pagrindinė mokykla,matematikos mokytoja",MARINA    KUZNECOVA,Aukštkiemių k.,Aukštasis;Vilniaus valstybinis universitetas;matematikos dėstytoja;1983,"skaitymas, turizmas, fitnesas, tapyba","Klaipėda, Lietuva",Lietuvos lenkų rinkimų akcija,baltarusė ,,rusų,Ne,Neturiu
Daugiamandatė,1971-01-13,ištekėjusi,Ne,"Barskūnų pagr. mokykla,pradinių klasių mokytoja",KRISTINA    MIKOLAJŪNIENĖ,Bartkuškio k.,Aukštasis;Olštyno pedagogikos mokykla;pradinių klasių mokytoja;1995,"sportas, turizmas","Kemielių k., Maišiagalos sen., Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkė ,,"lenkų, rusų",Ne,Neturiu
Daugiamandatė,1969-08-04,išsituokusi,Ne,"UAB ""Lelija"" Pailgio poilsio bazė,vedėja",MARIJA    ZECHAR,Družilių k.,Aukštesnysis;Vilniaus aukštesnioji statybos mokykla;braižytoja- konstruktorė;1987,gėlės,"Družilių k., Švenčionių r.",Lietuvos lenkų rinkimų akcija,lenkė ,,rusų,Ne,Neturiu
Daugiamandatė,1977-01-20,ištekėjusi,Ne,"UAB ""Vlantana Spedition"",vadybininkė",JURGITA    NAUSĖDIENĖ,Triušių k.,Aukštasis;BWSH (Lenkija);verslo vadyba;2003,"sportas, muzika, knygos","Klaipėda, Lietuva",Lietuvos lenkų rinkimų akcija,lietuvė ,,"lenkų, vokiečių, rusų",Ne,Neturiu
Daugiamandatė,1952-07-28,vedęs,Ne,",",ANDŽEJUS    PUPINIS,Visaginas,Aukštasis;Lietuvos žemės ūkio akademija;mokslinis agronomas;1975,"bitininkystė, skaitymas","Vėlūnų k., Ignalinos r.",Lietuvos lenkų rinkimų akcija,lenkas ,,rusų,Ne,Neturiu
Daugiamandatė,1949-09-23,vedęs,Ne,"Trakų r. Lentvario Henriko Senkevičiaus vidurinė mokykla,mokyklos direktorius",FRANCIŠEK    ŽEROMSKIJ,Lentvaris,Aukštasis;Vilniaus pedagoginis universitetas;fizika;1972,"politika, kelionės, literatūra, aktyvus poilsis","Lentvaris, Trakų r.",Lietuvos lenkų rinkimų akcija,lenkas ,,rusų,Ne,Neturiu
Daugiamandatė,1971-07-08,išsituokusi,Ne,"Vilniaus rajono savivaldybės administracija,Vietinio ūkio skyriaus vedėjo pavaduotoja",OLIA    LUKAŠEVIČ,Dobromislės k.,Aukštasis;Tarptautinis menedžmento institutas;vadyba;2006,"sportas, knygos","Šatrininkų k., Šatrininkų sen., Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkė ,,"lenkų, rusų, anglų",Ne,Neturiu
Daugiamandatė,1956-07-22,ištekėjusi,Ne,"Klaipėdos ""Santarvės"" pagrindinė mokykla,mokytoja",TAMARA    ŠUKLINA,Klaipėda,Aukštasis;Kuibyševo pedagogikos institutas;rusų kalbos ir literatūros mokytoja;1979,"skaitymas, muzika, kelionės, sportas, teatras","Alatyrskio r., Altyševo k., Rusija",Lietuvos lenkų rinkimų akcija,rusė ,,"rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1942-01-05,našlė,Ne,",",VLADISLAVA    KURSEVIČIENĖ,Daugirdiškių k.,Aukštasis;Vilniaus valstybinis pedagoginis institutas;rusų k. ir literatūros mokytoja;1968,literatūrinė kūryba,"Ulyčelių k., Širvintų r.",Lietuvos lenkų rinkimų akcija,lenkė ,,"rusų, vokiečių, lenkų",Ne,Neturiu
Dainavos,1953-11-28,vedęs,Ne,"Aleksandr Fiodorov PĮ,savininkas",ALEKSANDR    FIODOROV,Vilnius,Aukštesnysis;Vilniaus kolegija (Vilniaus elektromechanikos technikumas);elektrikas;1973,,Vilnius,Lietuvos lenkų rinkimų akcija,rusas ,,anglų,Ne,Neturiu
Šilainių,1957-04-16,nevedęs,Ne,",",RIČARDAS    JANKAUSKAS,Vandžiogalos mstl.,,,"Vandžiogala, Kauno r.",Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų",Ne,Neturiu
Daugiamandatė,1954-07-02,ištekėjusi,Ne,"Klaipėdos lopšelis darželis ""Žiburėlis"",meninio ugdymo mokytoja",TATJANA    LAPICKAJA,Klaipėda,Aukštasis;Klaipėdos Šiaulių pedagoginis institutas;meninio ugdymo mokytoja;1986,"darbas sode, kelionės","Kretinga, LR",Lietuvos lenkų rinkimų akcija,rusė ,,rusų,Ne,Neturiu
Naujosios Vilnios,1966-11-04,nevedęs,Ne,"Lietuvos Respublikos Seimas,Seimo nario padėjėjas",TADEUŠ    ANDŽEJEVSKI,Grigaičių k.,aukštasis universitetinis magistras;Varšuvos universitetas;istorikas;1994,"kelionės, sportas, gera knyga","Grigaičių k., Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų, vokiečių",Ne,Neturiu
Justiniškių,1959-07-13,ištekėjusi,Ne,"Vilniaus mokykla-darželis ""Vilija"",direktorė",SOFIJA    MATAREVIČ,Vilnius,Aukštasis;Šiaulių pedagoginis universitetas;pradini ugdymo pedagogė;2005;Aukštasis;Vilniaus pedagoginis universitetas;socialinių mokslų magistrė;1996;Aukštasis;Vilniaus pedagoginis universitetas;pedagogikos ir psichologijos dėstytoja;1983,"turizmas, istorija, muzika","Volkovščizna k., Gardino srt., Baltarusija",Lietuvos lenkų rinkimų akcija,lenkė ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1963-05-16,Nenurodė,Ne,"UAB ""Baldų studija"",komercijos direktorius",HENRICH    KASPEROVIČ,Vilnius,Aukštasis;Vilniaus universitetas;chemikas;1986,"istorija, tautinis šokis",Vilnius,Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų, anglų",Ne,Neturiu
Aleksoto -  Vilijampolės,1961-04-15,vedęs,Ne,"Vilniaus r. savivaldybės administracija Sužionių seniūnija,seniūno pavaduotojas, l.e. seniūno pareigas",TADEUŠ    ALIANCEVIČ,Skirlėnų k.,Aukštasis;Lietuvos žemės ūkio akademija;agronomas;1983,"fotografija, žvejyba","Rukainių k., Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkas ,,"rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1967-03-11,išsiskyręs,Ne,"Klaipėdos nevalstybinė specialioji pagrindinė mokykla ""Svetliačiok"",mokytojas",ANDREJUS    BRIAUNYS,Klaipėda,Aukštasis;Rygos karinė politinė mokykla;istorijos ir visuomenės mokslų mokytojas;1988,"istorinė literatūra, sportas","Sovetskas, Kaliningrado sr., Rusija",Lietuvos lenkų rinkimų akcija,lietuvis ,,"rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1963-04-19,vedęs,Ne,"UAB ""NAMESTA"",direktorius",JEŽY    OBLOČINSKI,Šalčininkai,Aukštasis;Kauno žemės ūkio akademija;inžinierius - mechanikas;1986,"medžioklė, žvejyba","Kamaraučiškių k., Varėnos r.",Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų",Ne,Neturiu
Daugiamandatė,1958-05-04,vedęs,Ne,"Vilniaus rajono savivaldybės administracija,Šatrininkų seniūnas",VESLAV    STARIKOVIČ,Grigaičių k.,Aukštasis;Radomska politechnika;informatikos inžinierius;2006;Aukštasis;Vilniaus politechnika;radioinžinierius;1986;Spec. vidurinis;Prof-techninė mokykla;el.suvirintojas;1976,automobiliai,Vilnius,Lietuvos lenkų rinkimų akcija,lenkas ,,"rusų, lenkų, baltarusų",Ne,Neturiu
Panemunės,1968-10-08,nevedęs,Ne,"Klaipėdos ""Žaliakalnio"" gimnazija,mokytojas",VADIM    BARANOVSKIJ,Klaipėda,Aukštasis;Kaliningrado valstybinis universitetas;istorijos mokytojas;1993,turizmas,"Valmiera, Latvija",Lietuvos lenkų rinkimų akcija,lenkas ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1965-11-09,vedęs,Ne,"UAB ""Nemenčinės komunalininkas"" padalinio vadovas,",VLADISLAV    JEDINSKIJ,Pabradė,Aukštasis;Kauno Antano Snečkaus institutas;inžinieriaus;1988,,Pabradė,Lietuvos lenkų rinkimų akcija,lenkas ,,,Ne,Neturiu
Pajūrio,1974-03-12,ištekėjusi,Ne,"UAB ""Klaipėdos autobusų parkas"",Planavimo ir kontrolės skyriaus viršininkė",JULIJA    PLIUTIENĖ,Klaipėda,Aukštasis;Kaliningrado valstybinis technikos universitetas;ekonomistė;2007,"kelionės, sportas, muzika","Klaipėda, Lietuva",Lietuvos lenkų rinkimų akcija,lietuvė ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1981-01-01,nevedęs,Ne,"Vilniaus rajono savivaldybės administracija,Kultūros, sporto ir turizmo skyriaus vedėjo pavaduotojas",GERMAN    KOMAROVSKIJ,Nemenčinė,Aukštasis;Vilniaus pedagoginis universitetas;Fizikas;2004,"šokiai, sportas, kelionės","Nemenčinė, Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų, anglų",Ne,Neturiu
Daugiamandatė,1956-04-12,vedęs,Ne,"Trakų r. savivaldybės administracija Rūdiškių seniūnija,seniūnas",TADEUŠAS    PAVLOVSKIS,Rūdiškės,Aukštasis;M.Romerio universitetas;socialinis darbas;2007,"bitininkystė, medžioklė","Ladygų k., Trakų r.",Lietuvos lenkų rinkimų akcija,lenkas ,,rusų,Ne,Neturiu
Fabijoniškių,1975-12-19,vedęs,Ne,"Individuali teisinė veikla,",GŽEGOŽ    SAKSON,Vilnius,Aukštasis;Gdansko universitetas (Lenkija);Teisininkas;1998,"bitininkystė, sportas",Šalčininkai,Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų",Ne,Neturiu
Daugiamandatė,1985-10-22,vedęs,Ne,"TEO LT, AB,vyresnysis inžinierius",ALBERT    NARVOIŠ,Kalabariškių k.,aukštasis universitetinis magistras;Vilniaus Gedimino technikos universitetas;kompiuterių inžinerija;2009,"kelionės, gitara, šachmatai","Kalabariškių k., Kalvelių sen., Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų, anglų",Ne,Neturiu
Žirmūnų,1975-05-05,ištekėjusi,Ne,"Vilniaus rajono savivaldybės administracija,Tarybos sekretorė",RENATA    CYTACKA,Jašiūnų mstl.,"Aukštasis;Nacionalinė viešojo administravimo mokykla KSAP (Lenkija);Civilinė (valstybinė) tarnyba;2003;Aukštasis;Gdansko universitetas, Teisės ir administracijos fakultetas;Teisininkė;1998","Istorija, knygos, muzika","Jašiūnų k., Šalčininkų r.",Lietuvos lenkų rinkimų akcija,lenkė ,,"lenkų, rusų",Ne,Neturiu
Daugiamandatė,1968-09-12,ištekėjusi,Ne,"Vilniaus r. Rudaminos Ferdinando Ruščico gimnazija,direktorė",ŽANETA    JANKOVSKA,Nemenčinė,Aukštasis;M.Romerio universitetas;viešasis administravimas;2012;Aukštasis;Vilniaus pedagoginis universitetas;informatika;1991,"kelionės, psichologija, dailė","Nemenčinė, Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkė ,,"lenkų, rusų, anglų, vokiečių",Ne,Neturiu
Daugiamandatė,1958-07-16,vedęs,Ne,"UAB ""Mobili forma"",direktorius",VALDAS    PUGAČIAUSKAS,Druskininkai,Aukštasis;VISI;inžinierius - ekonomistas;1987;Spec. vidurinis;Vilniaus politechnikumas;technikas;1978,žvejyba,"Varėna, Lietuva",Lietuvos lenkų rinkimų akcija,lietuvis ,,rusų,Ne,Neturiu
Daugiamandatė,1980-12-07,nevedęs,Ne,"Privatus verslininkas. Darbas pagal verslo liudijimą.,",ROMAN    KRYLIUK,Klaipėda,Aukštasis;Lietuvos jūreivystės kolegija;inžinierius- laivavedys;2004,"muzika, kelionės, sportas.","Klaipėda, Lietuva",Lietuvos lenkų rinkimų akcija,ukrainietis (-ė) ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1967-05-29,vedęs,Ne,"Vilniaus rajono savivaldybės administracija,Viešosios tvarkos skyriaus vedėjas",TADEUŠ    BUIKO,Pilkapių k.,Aukštasis;Lietuvos policijos akademija;teisininkas;1993,"lengvoji atletika, turizmas","Pilkapių k., Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkas ,,"rusų, lenkų, baltarusų",Ne,Neturiu
Daugiamandatė,1961-09-25,vedęs,Ne,"Širvintų r. Barskūnų pagrindinė mokykla,direktorės pavaduotojas ugdymui",MARIJAN    BUINICKAS,Barskūnų k.,"Aukštasis;VVPI;lenkų kalbos ir literatūros, istorijos ir visuomenės mokslo mokytojas;1985","literatūra, muzika, poilsis gamtoje","Pakalniškių k., Širvintų r.",Lietuvos lenkų rinkimų akcija,lenkas ,,"rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1955-09-21,vedęs,Ne,"VšĮ Trakų ligoninė,gydytojas",TADEUŠ    TUČKOVSKI,Žaizdrių k.,Aukštasis;VVU;gydytojas;1979,,Vilnius,Lietuvos lenkų rinkimų akcija,lenkas ,,"rusų, lenkų",Ne,Neturiu
Daugiamandatė,1972-08-05,ištekėjusi,Ne,"Vilniaus Lazdynų vidurinė mokykla,direktorė",MARIJA    KLIMAŠEVSKA,Vilnius,Aukštasis;Vilniaus pedagoginis universitetas;chemija - taikomieji darbai;1995,"sportas, knygos",Vilnius,Lietuvos lenkų rinkimų akcija,lenkė ,,"rusų, vokiečių",Ne,Neturiu
Ignalinos - Švenčionių,1948-07-30,vedęs,Ne,"UAB Ferumas,direktorius",VACLAV    VILKOIT,Cirkliškio k.,Aukštesnysis;Vilniaus agrozootechnikumas;mechanikas;1974,bitininkystė,"Kaptariūnų k., Lentupio r., Baltarusija",Lietuvos lenkų rinkimų akcija,lenkas ,,"rusų, lenkų",Ne,Neturiu
Antakalnio,1959-10-26,vedęs,Ne,"UAB ""Vilniaus viešasis transportas"",Eismo saugumo ir kontrolės skyriaus viršininkas",TADEUŠ    LAVRYNOVIČ,Vilnius,Aukštasis;Vilniaus inžinerinis statybos institutas;Automobiliai ir autoūkis;1986,"knygos, kinas, turizmas",Vilnius,Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų",Ne,Neturiu
Daugiamandatė,1961-03-21,ištekėjusi,Ne,"Klaipėdos m. savivaldybės Tautinių kultūrų centras,projektų vadovė",TATJANA    KONONOVA,Klaipėda,Aukštasis;Klaipėdos universiteto Menų fakultetas;choro dirigento ir muzikos mokytoja;1983,"sportas, muzika, turizmas","Klaipėda, Lietuva",Lietuvos lenkų rinkimų akcija,rusė ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1957-09-15,ištekėjusi,Ne,"VšĮ ""Vilnvarsa"",direktoriaus pavaduotoja",KRISTINA    ZIMINSKA,Vilnius,Aukštasis;VVU;Finansų ir kredito;1981,"skaitymas, mezgimas, kelionės",Vilnius,Lietuvos lenkų rinkimų akcija,lenkė ,,"vokiečių, rusų",Ne,Neturiu
